log_X,log_y
0.5999988,2.740016
2.200564,-0.020456553
1.7819399,1.295306
0.94249874,1.9463947
-1.4918983,-0.3928482
1.1881999,-0.079520404
-0.18724583,0.85365844
-1.1316733,0.3979085
0.06183921,2.2222924
-2.4358926,0.92390895
-2.6713827,-0.23043221
-0.21087033,0.63186884
2.7206767,0.6414599
2.446451,1.2026759
-1.9457749,0.32033366
0.8049859,1.307083
-0.63531274,1.8446786
-2.3187647,0.1705161
-1.7086293,0.16231607
-1.489408,-0.66587543
0.5061777,-0.6972179
2.4238229,1.7319086
-1.7487272,1.0698752
2.305326,0.1170522
-2.0588772,0.6728685
2.412686,2.2998755
-2.109396,-0.5998099
-0.57767963,0.53630805
-1.0231559,-0.32559192
-2.3827689,0.5514991
-1.7062033,-0.23702016
-1.5231662,-0.08384368
0.91723883,1.449875
-1.2996107,1.0495534
-0.0882104,0.507139
-0.46689045,0.7594375
-2.367214,-0.5508892
-2.8737867,0.73454446
1.348171,0.72969925
0.38298327,1.2713618
1.2234207,0.71091616
-0.68253523,-0.43576294
2.8180413,1.6267263
2.7408264,1.6857536
2.5962346,2.5234628
1.1912084,1.2018148
-0.25806352,0.9149525
-0.43748212,1.9742278
-0.112149455,0.40408307
-2.159424,0.18385386
0.089310415,0.38372135
2.5553608,0.03261125
-2.316799,0.17969245
-2.1168773,-0.14587751
-2.8242981,-0.093906775
-2.8445375,-1.866662
-0.41953567,0.4517711
-1.6061451,-1.8628373
1.1394246,1.0131366
-1.3000915,-0.7614169
-2.2419837,-0.789718
-0.7912091,0.53716683
-0.6762531,-0.18999898
0.45448896,2.1657286
-2.9513395,-0.57840633
2.04557,1.5416174
1.8826905,2.306083
1.2001635,2.0043483
-1.3713183,0.6180003
-1.9685935,0.21162054
-2.824936,0.17527972
-1.1370628,-0.741905
1.4980118,0.98717654
1.0894423,1.2023556
-2.5484984,-0.24897876
-0.28801557,0.38669792
-2.7890675,0.46346164
0.8679363,0.53526706
2.9834635,1.2518827
-1.2135328,-0.88814175
-2.2882764,-0.098327816
2.5117228,1.3010705
1.0140451,0.10855633
-1.6881684,1.5015935
-0.8663869,0.5586488
0.07272728,0.66027784
1.0678346,-0.13642776
-2.9616184,-1.0191071
-0.38695377,-0.7773972
-0.31256434,-0.8432814
-0.32656232,-0.86158746
-2.6285279,-0.009576589
0.15977773,0.62160254
-1.2719011,-0.38310045
2.0743387,0.77512205
-2.2987099,-1.2525095
1.6204476,0.11431253
1.503315,0.2917527
-0.54491776,-0.75743145
1.909667,0.6372403
1.9973992,2.1219385
0.34909216,-0.026299179
-1.5661845,-0.50630164
0.6343945,1.6353648
-0.49682724,0.27770257
2.5962887,-0.044549227
1.774213,0.5437883
-1.5177824,0.22561958
-1.339004,-0.50589496
-2.7297738,0.4198189
-0.09915709,0.051534057
0.7232575,0.27644086
0.7156153,0.27041626
-0.24447806,0.87801075
-0.79286206,-0.35570955
-2.466763,0.45926985
-2.172074,0.2221942
0.69752187,1.7416914
-0.26470062,-0.38086796
-2.8605118,0.49148738
-0.6471623,1.12169
-0.7394413,1.5532575
-0.6997911,0.8811179
-2.0091043,-0.47214255
2.6712296,1.1971129
1.3489251,1.5948808
-2.9659066,0.681591
-2.2341795,2.1576548
2.8135276,1.854976
0.9957479,0.3675477
2.8246164,1.2550366
1.9786667,0.6686579
-2.0561397,0.042462602
2.3431294,1.5128834
2.1010761,1.5903435
-2.9815109,-0.07988782
-1.1395878,-1.4365801
-1.4368241,0.240726
1.5040939,1.5715125
-2.1488469,0.154216
1.2962338,-0.06314939
0.5658388,-0.6012349
-2.1793818,-0.77278626
1.2140757,1.4051993
-0.6041133,0.7818655
1.0628228,2.1388693
2.423492,1.6206869
1.1983037,0.59923947
-1.0995128,0.5167998
0.98672473,-0.51533407
-2.8070853,0.78289765
1.1809801,-0.5550704
-1.246559,-0.74959624
-1.0625461,0.6804539
1.486954,-0.14940178
1.2572174,0.66506773
0.44548726,0.43329397
-2.5017252,-0.095177144
1.1968459,2.480497
-1.5415659,-0.016530871
0.74069256,1.5067348
-2.4616587,-1.0572444
-1.720243,0.026079029
1.3158238,0.9615029
-1.5685465,1.3208337
1.424888,0.42973715
-1.6144274,0.12970555
-1.8890435,1.2062697
0.52742577,-0.06843984
2.9336433,2.55684
2.2792847,0.9593766
1.8688672,0.9780626
2.0002422,2.2116795
-2.9885554,-1.2702467
-0.5891562,-1.2732117
2.7575488,1.7718896
2.2800872,-0.036801815
1.6911663,1.9226694
2.9425857,2.6612482
-0.18677124,1.1474378
-0.79487216,1.7486805
1.4016025,0.5363283
-1.9984158,-0.042710185
0.61058575,2.3614783
-2.6811922,1.1690868
0.074441135,-1.0066257
2.3060427,-0.8527808
-0.381945,0.36885348
-1.806916,1.7246035
-0.13352297,0.5277352
-2.584261,-0.5997256
-2.709685,-1.1382484
2.0145996,0.36157012
0.20380872,-0.6654671
-1.4060829,0.64459014
-1.0120883,0.42101654
1.2100792,0.6508581
2.6518946,1.2810955
2.362684,0.97328943
1.926272,0.8779106
