log_X,log_y
2.3424845,2.298113
-1.1665864,0.96511567
-1.0576029,0.09218633
-1.1752324,0.2530064
1.7483194,0.93116045
-0.7377471,1.1982126
2.873253,-0.33365762
-2.816855,-1.2962241
1.7752904,1.5697836
-1.8081858,0.18173566
-2.0788033,0.2821526
2.3393805,-0.041593075
2.1914217,2.0346615
-1.2316805,1.2249503
2.861682,1.682864
-1.6744242,0.36962497
0.41154817,1.8353561
1.2846396,0.21164256
1.7541744,0.63403153
-2.3036213,-1.2061727
2.3734548,1.214211
1.8758223,0.7025871
0.5511762,0.20865923
-1.3738847,1.0146977
-2.104425,1.0904182
-2.7617965,-0.7297357
1.841257,1.8409342
0.46599382,0.81916606
-1.6243912,0.59022355
2.3447871,-0.15364957
-2.2541401,-0.74321604
-1.6395003,-1.4289278
0.86733556,-1.2333541
0.5872734,-0.4368598
-2.0708637,-0.42105457
-1.5252224,-0.84917223
1.7722039,1.0191358
2.6087887,0.9919884
-0.8367625,0.9410279
2.3634586,-0.66984975
-1.3950558,0.060487807
-2.405709,1.3208153
-2.205338,-0.0004912317
-0.41066793,1.2330072
0.6227619,0.033092856
2.1134057,2.5008342
2.0800576,1.3288214
-0.1971856,0.5661411
0.3851113,1.3266685
2.1543233,0.13201779
-0.5982275,1.5414746
-1.0293114,1.6492963
0.2871191,0.15041363
-2.9743097,2.2902324
0.8243596,-0.05056578
-1.9842737,-1.1968502
0.11825989,-0.0023479462
1.4695255,2.2942247
-2.749191,0.32405236
-1.3793288,1.897382
-0.16485256,-1.079598
-0.40743822,0.8914118
-2.3997526,0.10280503
-2.3567865,1.4851506
-2.0013568,-0.9414041
-1.2053157,0.722206
2.2188692,1.463013
1.8639461,1.0129589
-1.4982077,-2.4264157
1.4926645,-0.5657262
-2.8895595,-0.018580541
-1.9144895,-1.6765137
-1.9676993,0.29202792
2.9887123,2.6239424
-2.1695857,0.12950417
1.9701552,0.48149216
-0.02317657,1.5024889
1.5762514,-0.5010556
-2.3554654,-0.06320959
-0.014034518,0.9209193
-1.3333083,0.27957836
2.1362374,0.19993329
1.7272159,0.5667883
-0.67014587,0.098287165
1.7085705,-0.2559228
-0.90407944,0.6377783
-1.9043413,-0.5674393
-0.08389303,0.090393424
-2.4616227,0.987406
0.70175666,0.8946432
-2.4354727,0.94473135
1.0041332,0.29147834
-0.84105223,0.41015106
2.7528162,2.3286114
-0.4543118,-0.35665512
1.5897261,0.19634712
0.89582646,-0.28427166
0.86050975,-0.6965537
-2.438643,1.3283641
-2.1256375,-0.38840365
-1.6599847,-0.11737397
2.4605627,1.4260434
-0.66825515,-0.49509847
0.38120976,0.13857943
2.1586583,0.3242212
-2.2171154,-0.88997287
2.2932086,2.7875996
2.911048,1.6386071
2.4230058,2.084202
0.8242787,1.4993312
-2.5371637,-0.44895476
-2.0497296,-0.7341393
2.9802861,1.656822
-0.17287749,-0.3983541
1.7909722,2.2079134
-2.2542956,-1.1670921
2.5183656,0.32819414
-1.9005374,-0.84793675
-2.396405,0.5606341
2.3926206,-0.24200046
-0.99306405,2.1841745
1.673024,0.3209616
-2.0597115,0.8402332
1.0201192,-0.095027804
-0.40416306,-1.3028407
1.2849858,0.04130858
-2.1149416,-0.33727607
-0.22060563,1.5130657
-2.0409784,-1.1425108
1.9119961,1.6123416
1.330401,0.7001363
0.14658739,1.5101527
-1.0060399,-0.26503807
2.6137261,1.465664
1.6981181,1.7812928
1.4673123,-0.50417924
-1.5183861,1.7917508
1.5981269,-0.19849765
2.1499195,0.18658507
0.89713067,1.7378998
1.661246,-0.0011886358
1.7385427,-0.52605677
-1.2763464,1.2858797
-2.8373032,1.8229152
0.024786096,1.940193
-2.8558595,0.15597922
-2.308028,1.626234
-0.15851918,-0.90454006
2.2868593,-0.31060243
2.5794134,1.3283976
2.6733797,2.3597393
-0.7695904,0.086072385
-1.421461,0.17174816
1.4983723,-0.015121937
2.084566,1.448047
-0.011079267,1.1617125
-1.8905121,0.095100194
-2.7243152,-1.1190236
-1.3239262,-1.1909344
2.7860177,1.559937
-0.45528603,1.7303073
-1.4825606,-0.41611242
1.2816516,-0.6820886
1.4230362,1.3379023
-2.5110574,2.1981702
-2.8593643,0.61380434
1.9871789,1.5081527
2.5313294,1.3928281
2.8406801,0.8243295
-2.3390172,-0.37289366
-1.2094446,-0.25073427
-2.3299398,-0.46265024
-0.8827938,-0.19690245
-0.26987526,-1.1843152
0.1292883,0.82078224
-0.16257608,0.7265373
-1.831931,0.309736
0.5622207,0.18715632
0.26185477,0.82205886
-0.97876304,-0.0887543
-1.0234867,-1.0604994
-1.8269542,0.56720614
1.8184458,0.9739409
2.9724889,1.1521299
-2.1255665,-1.4953865
-1.2408321,1.3904297
1.2877396,1.5146412
-2.6942203,-0.57686234
-0.7100029,1.8816546
-0.6971925,-0.117266655
1.3263456,0.52102566
0.2872629,2.0665479
0.99535936,1.9112258
-0.28859246,0.32568046
-0.99852914,0.2836203
-2.7421346,-0.8853404
-2.2813287,0.6801053
2.8411353,1.1028534
-1.2603738,-0.88829774
2.7742531,2.569581
