log_X,log_y
0.11872417,-0.39586866
-2.2014093,1.9454007
-2.6878772,-0.8493841
-2.0501955,0.528419
-2.0329642,-1.1119752
2.982984,1.1996286
-0.47647023,1.1363082
-2.0732276,-0.82687867
0.13745107,0.079533875
1.3540275,1.1279252
-0.25724643,1.3039944
2.1604555,1.6367555
-1.2982943,-0.5484864
1.6287278,1.300054
1.2249333,-0.3723805
0.54605246,-0.04829979
-1.6975973,0.91504836
0.7154159,-0.7186974
-0.36795497,2.192039
2.3669875,2.1024735
1.3029821,0.2554881
-1.5801322,0.9073026
-1.1869342,-0.21973142
-1.3243015,0.66921437
-1.9059151,0.49906656
1.1418221,0.9304083
-0.7113258,-0.3083408
2.5048668,0.08954215
-0.45258942,2.1574137
1.6191313,0.17944497
-0.6425298,0.05717224
-0.7087062,-0.35879058
0.050676208,0.9618321
-1.2084734,0.46966046
-0.9850178,-0.18648493
2.509454,1.2299886
-2.750859,-1.6913476
0.2701585,0.47059447
-0.8162892,-1.1069018
0.4730442,-0.20914537
2.5610738,0.41925693
-2.1996932,0.23056531
1.299677,0.6837225
-2.986461,0.09087661
-0.78853065,1.2409995
2.235977,-0.7074503
2.317102,1.3229214
-1.1812187,0.4033289
-1.2852647,-0.2881313
-0.46068633,0.09528446
-0.35594007,1.295371
2.971186,1.0559429
2.3798566,-0.26022518
0.4080945,0.12753254
-2.5651832,2.1076777
0.37767696,-0.38861358
-1.5770375,-0.6360086
-1.7329806,-0.9487519
-0.7801442,0.032868266
2.4183755,0.8056773
0.56412524,1.147434
1.9604648,0.9772456
-1.290687,-1.1662731
2.574057,1.9862885
-1.8582917,1.5794369
-2.643083,1.4073901
1.0005794,1.5929656
2.770073,1.5820975
-2.2003925,0.8509795
0.9317957,2.3226385
0.5129062,-0.35724378
-2.148434,-1.3428308
-1.5491021,-0.13632333
2.2592926,0.92046976
-0.15029597,-0.48884356
1.0954461,0.51305664
-1.6903266,0.30692938
-0.90913975,1.230346
1.6417189,-1.0270518
1.0299256,1.5849795
1.5833526,0.3543421
-1.4554118,0.11705604
2.7447057,1.3006626
0.96759886,-0.3705322
-0.58865964,-0.4242736
-2.3429854,-0.1961998
0.115695655,0.33120096
2.545754,1.4852338
-0.913617,0.894675
1.9685342,1.6778338
-2.5334742,0.8281452
-0.9954384,0.39438325
2.5059898,1.7763209
0.62144846,0.26806962
-1.5715085,-0.11740109
-2.8213928,-0.36785597
-1.0355718,0.76891017
2.2490482,0.71031165
2.470738,0.29280645
1.6276182,-0.16970146
2.869105,-0.7071078
1.37422,-0.27498543
1.0694176,0.033400476
2.4066267,0.44040167
0.33372524,1.2697275
1.2638139,0.92061037
2.5723658,0.97188544
2.1069667,1.7712066
0.73348033,0.056832135
-2.8389723,-0.7956784
-1.2854444,-0.09750655
-0.7414493,-1.1890314
1.5472567,1.6370869
1.9231281,2.1230092
-1.2085953,-0.30036432
-1.0506825,1.0228074
-0.69638276,0.117721826
-0.32016608,2.1427155
-0.5972733,0.85996056
1.4604266,0.30223203
-0.3924566,1.5013012
0.7966468,-1.1704638
1.3151991,1.1678615
-0.17403032,1.3866246
0.08932492,1.3020737
-1.0864744,0.55565524
2.5581815,0.7350278
2.905011,1.4227786
-1.291927,-0.4526014
-1.165991,-0.10489771
0.670047,0.0013309717
0.35949433,0.5302244
0.84353954,1.4960676
1.8933003,-0.31998515
0.51077265,-1.3210189
-1.6568981,1.1542467
1.9825472,2.3638666
-1.1883281,0.60395503
1.8535302,2.4872336
-0.6548225,0.32559317
2.840163,0.13112462
-0.30964717,-0.118876636
1.1820017,1.2904094
0.6867101,0.47517508
0.75753254,-0.35995972
-0.3081912,0.18023407
-1.5812745,1.8593075
0.96826184,1.7335935
-0.9803458,-0.5822955
1.4080933,2.1043875
-2.530608,0.14770697
-2.310628,0.17680879
1.7353315,-0.36742055
1.6756989,1.7785206
2.2024813,2.7769194
2.551942,1.2187042
0.8926442,0.6121044
-2.2905347,-0.15708202
1.7609359,1.3556354
-0.7470971,-0.33731246
-1.4320178,-0.5980363
-0.4089547,1.5564452
1.1437789,1.8873043
-2.616172,-1.3329539
-2.24026,0.5453817
-2.3102217,-1.9009706
0.015738804,1.4437803
1.821793,0.43395096
-2.148441,1.1201555
1.9828335,-0.64141893
-2.67985,-0.21096659
-2.4149306,0.8018707
-1.7398763,-0.0705134
0.21374899,-0.47178727
-2.5957384,1.1013181
-0.74900126,0.5872881
1.7572485,-0.2985754
1.99326,0.19311947
2.6393478,1.7044986
1.6880565,-0.42290854
-0.33934942,0.4834257
2.2677677,1.2884958
0.8924148,-0.00415951
1.3472356,0.55421543
2.8861463,0.8847019
-1.5549496,0.1386626
-0.60347074,1.0103359
1.2289821,0.7812238
-2.8305354,-0.51261634
-0.97719425,1.4470448
-0.75668985,0.100004196
-0.53223485,1.3766354
-2.3373783,-0.5050424
-1.0532117,1.2061222
-2.7096355,0.9330878
2.4861543,0.06181407
-2.0241604,-0.2510881
2.1152983,0.86818814
1.3252808,0.97721654
-1.7806139,-1.2686331
