log_X,log_y
2.442453,1.1759788
1.0707889,0.8582224
0.019352062,1.4887743
-1.5703528,1.5973486
-2.4898303,-0.036853433
2.1241682,0.5486479
-0.2117203,0.75112313
-1.8685975,-0.2430495
1.7619798,1.4571705
-1.9151394,-1.6369077
-2.008135,0.7984128
2.294731,1.0102935
2.9593217,0.89723706
2.681606,1.0253782
-2.4018455,-0.798831
0.4375922,2.3656006
0.7698037,0.33140373
-1.848373,-0.88713664
-1.3311502,1.2088604
0.445927,1.5059966
-0.86263937,0.51448023
0.58095473,1.2849445
-2.4189029,0.3604213
-0.74422556,0.79444253
-1.1787463,0.07021329
2.6934526,1.8728787
0.7091061,0.78373545
2.7938004,1.1094474
-0.8235008,1.5549825
-1.4537184,0.7580031
1.2916276,1.4581816
0.9581756,0.6944833
2.202977,1.3414283
1.7870256,2.3160486
-1.1815796,-0.049209297
-2.9536738,-0.034139022
-2.5036395,-1.2773948
2.8631446,1.77524
-1.723106,0.289794
2.4401536,1.2640841
1.7063816,-0.06851089
0.07197199,1.1954641
-0.43204498,-0.86193514
0.78217924,1.4264812
-0.56467974,0.31281653
-0.17396142,2.6755323
-2.3003325,-2.0500457
0.6801621,0.13796598
0.4960255,-0.45029324
1.3787842,-0.39082766
2.8780344,0.45815355
1.7319145,1.7803359
0.16818579,0.33467284
-1.273107,-0.21047202
-1.7785057,0.3154301
-2.3917236,0.25717312
-2.041523,0.5020802
-2.316311,0.90945196
-2.8249416,1.4630573
2.0758212,1.1366619
-0.19097283,0.7657001
0.2914973,1.8518198
0.12536216,0.5445497
-1.6765728,0.7053924
-2.1851642,-1.9478341
-2.7893014,-0.6240435
1.4927458,-0.015625715
2.804613,0.6365125
-0.79402816,-0.42742002
1.3406962,-0.3023703
2.8779614,2.3186517
1.7270384,0.92840743
-2.2630637,0.6036768
0.9564261,1.5174026
0.4533103,0.45830056
2.2475104,1.8838804
-0.015721304,1.306562
-0.902485,0.06852886
-0.65560514,0.3743133
2.2788563,2.0981877
-2.7997997,-1.0060728
0.16147962,0.7214961
-2.878808,-0.12928516
2.7216346,-0.34835076
1.8002758,1.1340605
-0.042881276,0.55736566
0.81188864,-0.26767397
-1.1783363,0.763327
2.6119428,-0.57306087
-2.1124904,0.983464
-0.29487383,0.43848437
1.3573484,1.3854898
-1.2916209,-0.24962077
-0.60781056,0.4296479
2.2197926,-1.4285214
-0.088102005,-0.7176886
-0.6090543,2.0003805
-1.9520334,-0.6636938
-0.62739813,0.8277259
-0.38787884,0.929576
-0.18367852,-0.21158499
-0.5908615,1.532461
2.7217467,0.97874796
-1.3773419,0.34699434
0.90579736,2.413896
-0.8598657,-0.86135894
-2.3573694,0.8058828
2.6841543,1.025485
2.0935342,1.1393824
2.2310278,1.2385397
-1.3707716,-0.19406423
2.0816658,1.1545844
-2.5859456,-0.5951819
0.43221867,1.3364792
-0.797629,-0.3111229
-1.1339426,-0.9551798
-2.309379,0.97403336
0.802626,0.5244664
2.404418,-0.9470179
-0.1709345,0.41272917
0.5787821,0.15619576
2.00475,1.2909563
2.4613755,2.2763238
-2.4586947,-0.29708228
2.2332175,2.5086262
0.008672596,0.083692074
-1.8062687,0.7721374
0.37676904,-0.8580962
1.2969158,0.2090491
1.4727203,1.1460305
2.1588964,1.9733474
0.03438018,0.60915154
-2.7016008,0.63965166
-1.0152084,0.27606288
-0.69465256,-0.6153204
0.27167904,0.92196286
2.152649,0.24640512
-0.87929475,0.5381437
1.7892253,1.4859636
-0.24179798,-0.032580078
1.9563698,1.38589
-1.0863636,-0.49417406
-1.9265842,-0.43658316
-2.4813113,0.35397285
2.1265388,1.7459934
2.485988,0.6228914
0.8597505,1.0083067
1.9681014,0.08304381
1.8897182,0.73875827
-1.3978661,1.0280608
-2.4090679,1.3037832
0.35492313,0.9680288
-2.1913013,-0.32628164
2.5545568,1.4454236
0.880981,0.31357813
1.4413698,1.818922
2.5178013,0.11591625
1.0199509,0.0117594
2.6425455,0.5428232
2.92036,-0.40827847
-1.7248484,0.09785548
1.5740074,0.81520474
-1.072972,1.3043993
2.8099952,1.5005205
-2.461022,0.6148064
2.44994,1.073869
1.2185888,1.5060561
-0.35533655,2.1300213
-2.327537,1.0777949
-2.3257132,0.6101231
-0.949415,0.82996774
-2.8209522,0.88257086
-1.2672511,1.7575788
-0.14314243,0.6278784
-0.91174984,-0.12215608
-1.4291525,0.18619666
-0.27945414,-0.06464273
-0.94337016,1.8750336
0.96445096,0.6781607
-0.74120075,0.32141346
-1.3920422,1.0646958
2.0930808,2.2099571
-0.98750526,0.43614292
-1.2526686,-1.4352295
1.669614,0.64293766
-0.97073,-0.60770977
2.3701966,0.24971491
-1.2732749,-0.16790393
-2.365473,-0.5915011
-0.6583759,1.4000742
1.0843757,1.6439595
-1.0996401,-1.5177128
-0.10545367,-0.6373483
0.7040117,1.4348953
1.0604342,1.8763614
-1.3600608,-0.45175958
-2.4443645,-0.42578927
-0.9289888,-0.17804599
-2.1078756,-0.3726369
1.3607358,0.95766735
