log_X,log_y
-0.55404997,-0.9863066
-1.0596848,-0.90639234
-2.5246618,0.33454198
2.2907736,1.3664831
-2.695004,0.24158967
-2.0156717,-0.102987975
2.3280942,0.36714792
-2.4348533,-0.6955872
-0.4628402,-0.15833747
-2.9028533,1.0600228
0.5784189,0.9525882
0.2549112,-1.2608271
0.30561265,1.9187018
2.4889793,1.4087516
-2.6324484,-0.08720836
-0.4015099,-0.068056345
-0.8193807,0.44160342
0.91355705,0.71215415
-1.5974917,-0.05405909
2.8380291,-0.06008172
-1.4782246,-0.9635356
-2.9111464,-1.6983676
1.9100968,0.8602786
0.19649284,0.63552374
-2.6303022,0.5238579
-0.22886923,1.6286987
-2.4362495,-1.1721461
0.335682,0.92800903
-1.5632982,-0.69690037
-0.98922884,0.040112436
-2.795025,-0.14927486
-2.206702,0.6253933
2.0072303,2.2757416
-0.9028444,-1.4051807
1.2372438,-0.25395495
-1.9794903,1.6652157
0.7665352,-0.70764816
-0.9672767,-0.21966583
0.83692694,1.4813819
2.6950467,1.1955853
-0.48434287,-0.7398737
-0.4251992,0.8750143
1.4656571,1.4732403
-0.24419068,0.25225872
0.75858396,2.1868505
-2.5373447,-0.11955425
2.1744351,1.8874552
0.9544175,-0.7206284
0.33694854,0.9447646
-2.6172404,1.1657083
-2.224659,0.30466762
-1.247842,-0.10596174
-2.312732,0.48817807
-0.3643064,-1.462126
-1.1220932,-0.2721746
-1.5551659,0.07669133
1.9021567,0.3200115
-0.433421,0.29069105
-2.7537835,-1.4722286
2.0719123,0.69395417
-0.6933485,-0.6105691
-0.7540428,1.4163481
0.29444975,0.027767241
-1.8380365,0.6797602
1.1189388,0.93181235
-2.9060316,-0.7647948
-0.6781676,-0.2859493
-2.2957456,0.5818612
-1.8364335,-0.11636874
1.6773757,0.0023452044
-1.8637892,0.045752406
1.2501874,0.15102082
-2.6562502,-0.35000902
0.7614308,-0.5552641
-1.9369291,-0.6289128
-2.9567528,0.5007675
-2.8809924,0.14117573
0.50588965,-0.093271196
-2.6496067,-0.56200826
0.036010895,0.7077977
-2.3141866,2.2914238
-1.3442118,0.6293724
-0.9782075,2.2865772
0.6072342,1.9557109
0.14972481,-0.34909075
0.18878838,0.11085832
1.6243185,1.2025955
-2.5982015,2.8020835
0.94039196,-0.18150043
-0.35475454,0.45160922
0.79692346,-0.55866635
2.7411797,0.77410203
2.0217445,2.262495
1.7790935,0.40040088
-0.032901995,-0.3320549
-2.33304,-0.68163455
-2.0208375,-0.647486
-1.849267,0.02594003
-2.1429021,-1.4977624
-2.2552152,0.41318277
-1.26313,2.265882
1.2098407,1.7521594
-1.280082,0.6536867
1.5182841,0.7484287
-2.5397427,-0.15171689
1.0011611,0.7958961
0.07915124,0.48949304
2.6426566,1.3497522
-1.7823733,0.46945179
2.947122,0.24579298
-0.35543245,0.49502164
1.5475124,0.41511923
2.6876292,1.5748913
-0.33687565,0.17214641
-2.5377274,-0.52527136
-1.7601031,-0.28280854
-1.9524164,0.4978336
-1.1759965,-0.9161966
1.9112884,-0.17136383
1.6293757,0.6863391
0.29276565,0.10603994
-0.48327586,0.7402119
2.0286863,0.55713654
0.44290298,0.037273288
2.0271897,-1.3188715
0.6326985,-0.17465764
0.8656885,0.49686792
-1.3640907,-0.15205044
-2.2535183,-0.81303996
0.069387026,2.3043222
1.5533425,0.38875395
-2.7204072,1.1946566
1.1224177,1.6287324
-1.7850507,1.5889301
2.602475,1.7531947
2.996183,2.9058213
1.3577693,1.0047072
0.5631243,0.6327661
-2.6377044,-2.149263
1.8502,0.19982547
0.46041226,-0.10776341
-2.316035,-1.1869911
-0.068694405,-1.128083
1.8980315,-0.6528342
-0.06771492,1.981212
1.4470749,2.3022876
-1.407376,0.06959775
-2.098169,0.79768693
-1.2944359,0.52666247
2.8110375,0.99461627
1.477091,0.1544649
-0.9779628,0.43233743
2.306025,0.7384564
2.5486052,2.0240057
1.5669754,-0.9273007
-2.0202599,0.12199661
0.8935271,1.2095624
0.2168409,0.49117017
0.8985681,-0.35019243
2.4529514,2.6159658
-2.1433473,0.6554706
2.1206381,0.68643034
0.38470292,0.43905574
2.7439868,1.6206069
-2.767638,0.27491757
-0.7118701,-0.39563555
-0.97767824,1.4372072
-1.534046,1.5496932
-1.8643193,0.19498037
-2.5830934,1.491404
0.04270112,-0.330651
1.145549,-1.6207919
-2.3201349,0.34718463
1.3322535,1.3874187
0.016727196,0.49944603
-1.6275252,-0.76637506
-2.0241995,-0.3137519
1.9517807,3.3873076
2.4833217,2.7733538
0.13846979,1.0174799
2.416671,0.42474127
0.4676253,1.3334761
-1.1189156,-0.5397419
2.709668,0.80147564
1.3820076,1.049487
2.0092869,0.21763545
-1.7646201,1.1378757
1.8596752,1.2201395
-1.7418051,1.0279045
0.5405327,0.30870914
-0.11461739,-0.07672024
0.96147496,-0.72516114
0.71924365,1.651399
2.159134,1.4633311
-1.148155,-2.0333867
-2.6873457,-0.19501972
-2.7465274,0.513404
1.6484466,1.7490207
-0.72291315,-0.9345645
-2.102726,-0.4337792
