log_X,log_y
2.1775084,0.3287531
-2.8148077,-0.06772095
1.8558037,0.8319959
1.4841859,-0.047849417
1.1374955,1.2721059
0.972642,0.82984835
0.032305412,0.9373186
-2.2067811,-1.5355351
-0.022110417,0.46009696
-2.2930532,0.06174484
2.1793284,0.3455907
2.946588,1.5298495
1.0767173,-0.09226251
-0.7385033,-1.7103688
1.1468031,0.7794498
1.8061994,1.555177
1.6969389,-0.29974234
2.0209405,1.1302795
-2.2671704,-1.3444152
0.3200216,-0.40239787
-0.32203275,1.1246574
1.8078723,-1.7464182
2.7614052,1.2156346
1.3469958,-0.38241112
1.1238184,-0.07760733
0.6406257,0.8708856
0.16364738,0.3227355
0.6578705,0.913028
-0.9632185,-0.14658278
2.3608644,1.3539255
0.22426122,1.4974349
-1.4349834,-1.2334896
2.3359518,1.9548926
1.3224375,1.686136
-0.62715733,0.9835303
0.5591075,0.9176015
-1.9513627,2.515169
-0.8171488,-0.72281075
0.5085078,-0.77963346
-1.5756269,0.575432
-1.7863504,-0.7341001
-0.5230756,0.074352145
-0.94977075,0.13920686
-1.6315135,1.3840609
0.35946962,-0.830529
-2.5027318,0.20888479
-2.6923206,-2.0062673
2.5974054,2.377758
1.5456576,1.8275168
0.4763401,1.4879804
2.4162173,0.6203959
-0.2385095,1.2705137
1.5936588,0.5764599
-2.1529388,0.3177685
2.1707911,-0.76148355
-1.9778935,0.6083911
0.47162184,-0.1511147
-0.10129613,2.2316353
2.7129562,0.6443458
2.1289592,0.90679395
0.48191148,1.2809863
-0.1720519,2.0350757
-0.66578555,-0.005565524
-1.6642135,0.44977725
-0.8548662,0.22063535
0.90051824,2.0494719
2.063875,0.34263593
-1.1785307,-0.46042407
-0.98763704,-0.02538985
-2.2640018,0.841048
2.8743813,1.2201631
2.291945,1.2031459
-0.9904251,-0.36743528
-0.6824007,0.5912948
0.73829216,0.35454988
1.01592,3.1709938
2.9448917,-1.6314962
0.49554095,0.100919425
1.6257536,1.301355
-2.0815332,0.35562745
-0.6797532,-0.5567246
-2.3020384,-0.47290632
2.306545,1.7026308
1.8956703,0.18166518
1.9426234,1.3630298
0.8611395,1.4845757
1.2034478,-0.31853718
-2.0867882,-1.1561334
-1.1112119,0.34535092
0.52148396,1.7966886
0.91616476,-0.67475754
-0.44021568,1.346072
-2.0300734,0.5411414
-1.6667899,-0.7693984
0.39286098,0.80068946
1.9863805,0.119401336
0.5566052,-0.11945671
1.8521552,-0.33418512
-2.5750852,-0.23450795
-1.8003037,0.17436564
-1.4932584,-1.257353
0.97290534,1.3417153
0.22952625,0.6375351
0.9914051,2.3986366
-1.8305708,1.4812789
0.45246866,1.5002978
-2.5494041,0.5545109
-2.2109125,0.2598493
0.8586698,2.4624903
2.000676,0.9934084
1.173515,1.2267967
0.5203327,0.43367875
-1.6433578,2.3896458
-2.9825377,-0.53608453
1.3186593,1.3601203
0.27546024,-0.73465127
1.6191235,1.5144739
-0.48183453,-0.9643655
0.28818604,0.44956684
0.89656025,0.7754542
0.4624787,1.7349141
-0.31327635,1.0282663
1.9570379,0.59995615
-2.6936793,-0.41750073
2.9229777,0.8734466
-2.105319,1.6433253
1.1801561,2.1880357
-1.662556,0.6976328
-1.7644094,-1.0091512
-2.6727805,-0.58822125
1.5559459,1.1137986
-0.9775645,-0.20275307
-1.8176554,-0.6861248
2.6993296,0.6053475
-1.8539224,0.3314115
0.7427088,2.28158
2.275248,1.937706
2.2680638,0.09778392
2.05595,0.6461807
-2.8047683,1.2990391
0.15615267,0.46818915
2.099247,0.080869555
-0.5973361,-0.91284066
-2.5871747,1.4917325
2.8645546,0.56112707
1.8567473,1.4794998
-1.8976041,-0.042805612
-1.1363331,-0.5887986
-2.1015058,0.65164316
-1.7809687,1.141415
2.770239,0.42195535
0.874035,1.5513093
1.319783,2.1582425
2.8815079,0.43892384
-2.7600055,0.8941516
-2.5409825,-0.707808
-2.756793,1.5502069
-0.60120773,-0.2653402
-1.603644,1.3337374
-1.2202615,1.0198765
-0.7964777,-0.096388996
-1.6496904,2.1933928
1.4741307,1.347779
-1.7940205,-0.83563733
1.2615559,1.6955255
-0.7389335,0.1293518
-0.25953558,-0.8946155
1.5619841,0.6434715
-2.729538,2.0762887
1.4875348,1.6805805
-1.5346603,0.8133025
-1.3978304,-0.80281854
1.2245065,-0.7280867
2.8602316,1.9666413
0.8189648,1.2690102
-1.2765031,-0.13659653
-2.8137758,0.9104757
2.8882415,-0.34770215
2.9676042,0.034861207
-2.8037698,1.5161397
-1.0643408,-1.131527
-1.6029007,1.0872866
-0.05406748,0.69664216
-0.7419166,0.442824
1.0203682,-0.745255
2.2822444,0.91213685
-2.4087434,-0.54008293
-1.5625851,0.2124248
1.1025788,1.793957
0.76180744,0.64295447
-0.6747201,1.9734783
-1.4797008,1.5182798
0.18711616,0.44155416
-1.5593019,0.9961217
-1.9949257,-0.03621313
2.3041332,0.58717966
0.28248492,-0.70675373
-1.8182824,1.159297
-1.1349113,1.185052
2.2308288,2.5941565
