log_X,log_y
-2.8713336,-0.9340964
1.6144254,1.6287777
1.4606527,2.2262583
-2.6009073,-0.30988532
-1.4484763,0.35136276
-1.5816535,-0.68769646
-1.6468507,1.7556419
-2.0368795,-0.42172113
1.3508061,1.5661027
2.410529,2.0219297
-2.9180596,-0.15904617
-1.0195383,-0.29318172
1.1259152,2.0846004
-2.3612258,-0.45489475
-1.6518137,-0.43163618
2.2190104,1.4571564
1.915501,0.72173715
1.4944028,1.550601
1.84823,0.9478192
-1.4866295,0.10441941
-1.6325033,0.035912573
1.137177,0.8138372
-2.1789143,-1.3579193
2.1114101,1.0038123
-0.957162,1.6339297
0.14602615,-0.07268435
1.59625,0.6216114
0.98456836,0.53163195
2.5150404,0.72507733
1.7552732,0.6303055
2.0546098,3.3971753
-0.058698222,0.8605629
0.063348025,0.6317086
-2.7345054,0.09933979
-0.5942736,1.5412852
0.8239314,1.8391762
-2.4426522,-0.062452555
2.197414,1.8109348
-0.75039595,0.027306736
2.4099815,1.1593624
-1.3708158,1.4606223
-0.96175474,0.9006227
-2.5480626,0.060655087
2.5100403,1.4799902
-2.0202,0.99057364
2.189928,2.1889467
-2.3824575,-1.0340223
-1.6924489,-0.102312624
1.3703051,1.0248482
1.9826598,1.2776556
-2.6305656,0.7364744
0.83115023,1.069961
1.0395855,-0.18626869
-1.4302586,0.5138371
-0.13395123,1.3268948
-1.698717,-1.0814735
2.8956118,2.1528184
1.2153039,2.9717615
-2.5068598,0.74684095
0.63025016,1.0834439
-1.1577011,1.3141289
-2.9128926,0.38101277
1.3748375,0.07243621
-1.9046824,1.2173134
-0.54533166,-0.11080545
-2.0061343,0.12711695
-0.8572116,0.9396804
2.2008653,2.4694722
1.6767648,1.4666086
-1.4456861,0.26653147
2.8336074,1.0996448
0.82923335,-1.8658694
0.15394819,2.468314
0.8935756,-0.46366072
-2.181061,1.3165698
-2.6665442,0.10230398
2.6591344,0.3594501
-2.9890456,0.726462
-0.0743987,-2.139913
-2.5258834,-0.49273914
-2.012937,0.40473515
-1.1704783,-0.46759343
-0.005237436,0.73050225
2.2186007,1.99841
0.81617516,2.1335158
-0.116068974,0.18889213
1.8413543,0.79648566
-1.3979667,0.38585952
-0.55662185,-1.1960645
0.19787137,-0.5035629
1.3173492,-0.40802228
0.9750298,0.77858514
2.7341979,-0.9314817
0.16283987,3.154889
0.2194984,-0.7954471
2.8904347,0.9056399
1.9589678,2.858984
-2.0039716,0.000548929
1.8469181,0.72931385
1.0823747,0.042903304
-1.7200321,0.79355645
1.1805388,1.2147319
0.29587573,-0.59009707
2.4022024,0.55597264
-1.4326586,1.9644477
-2.997333,-0.48563564
-1.8863554,-0.30032697
2.8143344,1.1474589
1.666619,-1.2310091
2.6025178,0.52670026
2.012683,1.3230956
-1.5789455,-0.47108364
0.6233387,-0.3474412
0.27429077,0.45665386
-1.7181647,0.30506912
-0.34865278,1.0071609
1.2575902,1.6774681
1.9568707,2.2501943
0.73604715,-0.6046053
-1.2132112,0.061930746
-2.2159824,1.4048183
2.31643,0.3259486
-1.83532,-0.6285032
0.8065492,-0.6944635
-2.728078,-0.5337316
-0.84648234,-0.3746888
-2.0464532,-0.18977511
-0.13772824,0.23019284
2.5126395,-1.1054173
-0.78053343,1.0261854
-0.6988515,1.9158287
1.5208248,0.23693109
2.6055052,0.77943254
-2.785135,0.83601004
-0.3458878,0.6596565
1.5992267,0.6463477
-0.6891242,-0.7067433
-1.992596,-0.48384166
-2.6781604,-1.6092143
-1.8865893,1.003396
-0.37543193,0.100599945
1.5247443,1.3012025
1.7618914,-0.046200037
-0.3768053,0.26121464
-2.720335,-0.07890369
0.29624534,-1.1769965
1.9783906,1.1158425
-2.0117178,-0.39124495
2.8130782,1.1771202
2.8299022,0.21323776
2.7446964,1.9954494
2.7210205,3.1458008
-0.8550091,-0.7855226
-2.2594619,-0.8598795
-1.6160417,0.5333346
-2.0734167,1.2727762
1.0307424,0.40827236
-1.9492884,0.068164825
-2.8806696,-0.7742546
2.931691,0.30897325
1.9338001,0.1682657
-1.6252439,-0.11809906
-0.25387394,-0.2052015
0.3425846,1.5817317
0.7925234,2.1348455
0.6192917,0.49180275
-0.30483562,1.0776119
0.16555877,-1.0492907
2.3593383,0.73287356
0.50469804,-0.21604383
-1.1197662,0.5665579
2.5335884,0.17069423
1.5688144,0.07831144
0.5912352,-0.5720118
2.922564,0.35699928
-0.5360105,0.16765702
0.69976205,1.0849419
-0.4066651,0.24936354
1.6852655,1.8625263
0.07729145,1.7084342
-1.6991895,2.6301427
-1.7564101,0.18302374
1.9927219,1.412653
-0.74429595,0.7284773
1.3917161,0.8115566
1.7679669,1.7847855
1.8992184,0.78086686
0.807723,0.4263571
2.4405825,-0.23301864
-0.70196074,1.1410065
-2.7928145,0.930673
0.6732079,0.4796606
2.7823112,-0.1352787
-1.9850129,0.45764136
2.182486,0.7257017
-1.4500039,-0.19780013
1.1744112,-0.27145922
0.9707571,0.48206756
-2.7207055,-0.2948655
2.2258692,1.3630723
