log_X,log_y
0.5345239,-0.89183587
-1.5262034,-0.078409374
0.5146699,0.9733931
-1.9696702,1.7029041
0.49213216,-0.52269506
-2.8864765,-0.8528801
-1.3149064,0.511883
-0.7452995,1.6114041
-1.6848389,-0.8447015
-1.129552,0.79865175
-2.9531145,0.23352082
-0.32955965,1.558424
-1.3119323,1.0818194
-0.88830787,0.40473136
-0.66218567,1.80962
-0.88027984,0.16015604
-0.11088629,-0.3400368
0.6025717,3.045042
0.77245265,3.3924532
2.1036282,2.4642491
-2.3238156,-0.36050168
-2.8504274,-0.43017823
2.6892815,0.5128171
-2.3533444,-0.0008235127
2.374237,-0.012769699
-0.24617572,0.14866623
-1.6094536,0.9207887
0.78369087,1.0753103
-0.010104804,1.9874572
-2.0143182,-1.2288468
2.1828933,-0.44577074
0.37237537,1.0331233
0.6019398,1.4598093
-0.5807591,-1.1373702
-2.914466,0.91085064
-0.8624378,1.6846812
0.08500634,0.9777665
-0.55344635,-0.56043184
-1.2104522,0.804025
2.4142742,0.87745047
2.3155599,0.2800299
0.22122546,-1.0629194
-1.7015235,-1.3145634
1.0659075,-0.45596337
-2.8362713,1.1323009
-2.3693829,0.65872633
0.9367368,0.07376826
2.9422054,1.3968322
-0.55015606,0.7641952
0.906449,0.31565934
-2.1105218,-1.8730826
-0.1839211,2.8755114
-1.8363353,0.0414384
1.5378479,0.75541854
-0.91790533,0.95009947
-2.0552542,0.44727585
2.1462114,1.576515
-2.2118495,1.1804048
-1.7656146,-1.5315672
-1.543527,-0.56053185
-1.1541241,-0.7638556
1.7655567,0.065579
-0.53651005,1.3183143
2.0058508,1.3615831
0.9862708,0.94938385
-0.9347465,0.33802152
2.8502085,-0.6220758
-0.04010079,0.96341735
1.0886111,-1.6516216
2.6775558,0.13144147
0.8031961,1.4351742
1.2337776,0.3303594
-0.97904414,1.4351902
1.6562501,2.1016827
0.7229398,-0.81351936
-0.67448914,-0.25477344
-2.0610073,0.40089685
-1.9728383,-1.3713665
1.5872419,1.5594666
-1.8520628,1.1363474
2.7063723,1.3071365
-0.15580529,-1.3060938
0.15539446,1.0870197
-1.3116405,2.0390794
-1.386438,0.5334821
1.3907378,0.67954415
-0.715034,-0.20836115
0.77253205,1.4059923
-1.0654848,0.35463706
2.2309062,0.874775
-2.8324482,-0.27358782
0.3306196,-0.23369312
-2.048831,0.47128645
0.75218725,0.016347766
-0.30423382,0.9211044
-2.9968052,-0.20414749
1.1592531,-0.31556392
0.20304267,1.0595026
-0.051127024,0.4246718
-2.18977,-0.5222299
-0.8330931,-0.19161695
-2.464167,0.07942988
-0.76154,1.3294187
0.6783773,-0.7367587
0.8094362,1.4205155
2.234135,0.6770333
0.67346555,0.32708412
-0.81363624,2.2567685
-2.0838246,-0.42737225
1.8250151,2.142743
-0.92720026,1.5891395
1.2393214,2.2064674
0.7180111,1.9537005
-2.3611114,2.0459328
-1.1039262,0.17792949
-1.4415866,0.89363045
1.3793235,1.0028766
2.6663353,0.61372656
-0.36690134,0.2824312
2.8037436,1.1185495
-1.4177997,0.176773
-0.22877616,1.6252908
1.2998128,0.68335605
1.9970028,1.45204
2.139255,1.1409471
1.1132413,1.2407134
-0.12027829,2.1038873
2.7588918,1.2875907
0.028829912,-0.46963447
-0.92340785,0.0556705
1.9659348,0.77204585
-1.9206254,1.8875048
-0.8708282,0.7626059
2.6586232,-0.66108453
-1.3997852,0.969779
-0.24892636,1.0582795
-2.750123,-1.2522271
2.749008,0.8334719
2.9559162,3.3056264
-1.7437398,-1.1062644
2.1166306,2.1576533
2.9772327,1.5788043
0.7358343,0.8094297
-1.3578845,0.72757924
2.4277654,0.32673103
1.9422249,0.95821846
-0.40173307,1.6222241
-2.9822953,-1.0675662
-0.77120364,-0.19132435
-2.5740814,-0.044375494
1.2990491,-0.48833776
-0.73497003,1.0934027
1.2512447,0.96811134
0.415,0.5026214
-2.3122292,-1.0644655
2.69955,2.3281932
-0.06511437,0.91944283
0.95481944,0.40225005
2.189085,1.2673306
2.9074597,0.8378937
-0.41088864,-0.47854197
2.8684804,2.5323436
0.8565364,0.5957085
-2.1906664,-0.59793293
0.9770915,0.35463876
-0.45901722,0.013962567
-1.9607773,-0.1752339
2.287387,0.5508106
2.9140768,1.7879337
1.2178471,1.8465753
-1.7490898,0.95166385
2.9325876,0.87751955
-0.9039626,0.95155436
-0.3531923,-0.58143896
1.2587932,1.2383463
2.0026944,0.85977757
-0.8557032,-0.94041145
1.2766979,1.0223178
-0.4118617,-0.13020223
0.7739921,2.0042517
-2.0525568,0.05761321
2.136354,2.7831218
-1.2265893,0.2584113
-0.9542779,-0.51572794
2.090914,0.95288736
-2.938662,0.109175324
0.22423917,1.0573908
-2.774466,-0.376579
-2.3206568,0.0433044
1.7942445,0.41998225
-0.4712285,0.6404207
0.2673195,-0.9301644
0.0069760815,0.2786283
-1.4472555,0.52035797
-2.6026201,0.52985907
0.6742338,1.6916666
-0.675609,-0.72632706
-0.41093153,2.210232
1.5797421,1.4727598
0.71039647,0.88476807
