log_X,log_y
1.7956085,1.0525138
0.36156467,-0.7331482
1.1931214,2.1335921
0.94666296,0.6220552
0.9662943,-0.3750466
1.3374368,-0.5616344
1.3402622,0.12170136
2.308882,-0.21128607
-2.7810602,-0.8915887
0.46746504,0.25804782
-0.4598433,1.2185826
-2.1311548,0.97908884
2.5481658,0.53637856
1.7592418,0.31888074
-2.0933561,1.6217513
-0.41387412,0.25770375
2.923302,1.9322362
2.9030743,0.686341
-2.5137672,-0.9992148
-0.8257817,2.3090658
-0.60940975,2.2291777
-0.6828887,-0.50165904
-2.8277304,0.5762428
-0.4865003,-0.8896675
-0.54065436,0.23086393
2.6894164,1.2554824
2.291108,0.8883729
2.4622545,1.3929483
0.4131419,1.4105488
0.45165202,0.73592514
-2.9691737,-1.0685813
1.1724206,2.2201648
0.6716721,-1.1335527
0.26160645,0.89627314
1.3739613,-0.56809556
0.6945678,1.6996365
0.63232976,-0.2277326
2.3152642,1.9209723
0.0820244,0.70694095
-1.9694635,1.7519307
1.2644227,-0.16288173
-2.37598,-1.0285091
2.0883217,1.7229265
2.1314309,2.4687521
-0.6932253,0.9882225
1.8090541,1.5077811
1.9795493,-1.1798784
-1.1600435,0.6790546
2.3380988,2.0896971
-1.6254034,-0.23792839
-2.3560634,0.12550631
0.5808604,0.42223135
2.1770253,0.29012883
0.17151213,-0.41844934
-1.8542958,-0.4504191
-0.270312,1.3863868
0.73944503,1.3924156
0.09815071,0.3085825
-0.46053877,1.2474062
-0.9473097,-0.001804471
-1.7887123,0.098400354
-1.0514406,1.5121753
-0.31481314,2.0642295
-0.07917666,0.35684735
-2.8894863,-0.64556897
2.0367599,1.0607522
-0.885192,-1.7652266
0.41676715,-0.35508716
-2.6564453,1.4153452
2.1434848,0.9273405
2.036035,1.4986726
-0.7366446,-0.5522538
-2.5273504,1.6494944
-2.747958,-0.8189039
-2.051344,0.25230193
-0.20756878,0.7283593
-2.6770873,-0.84573835
2.0162508,1.4680035
-1.7256601,-1.7138444
2.9764774,1.7833555
1.7006048,1.3007874
-0.19148917,-0.6214877
1.6196513,-0.7783265
1.3112508,0.20778918
1.4765495,1.1208836
0.8024556,-1.5660456
-0.797362,0.82410496
0.08544158,0.50437444
-1.3340174,1.7914349
0.99541384,2.1860929
-0.67540276,0.773615
0.43860984,1.2677441
0.93431824,0.96199584
-2.150222,-0.19112352
1.685632,0.736084
1.6056327,2.5394409
0.23484413,-0.7183949
-0.21211913,1.4961426
-1.8134392,-0.97377765
2.2431889,0.009536386
-0.3714442,-1.2773623
2.1191988,0.8143028
-2.4229896,-0.17647696
-2.2883868,-0.05344391
-2.048033,0.27777496
2.433972,0.44416434
-1.8708965,0.2726298
-2.1208675,0.54246837
-1.0401922,0.96489716
0.65172327,1.2825501
-0.16676405,0.19106975
0.29335424,0.7999356
2.3661354,0.79398763
2.5484712,0.41270536
-1.9581906,-0.4044741
-1.5554613,1.5442908
0.48399463,0.5415139
-2.475448,0.9652101
0.38444278,-0.06321454
-2.5683413,-0.8526122
1.6957114,-0.045392275
-0.18616971,0.282958
2.9926748,0.77581674
-0.2318755,0.4554209
-0.6937258,-0.07238388
0.6519215,0.08375847
-2.4291852,-1.8320446
2.172452,0.9707324
1.1804014,-1.739621
0.9972108,2.9867985
-2.2240698,-0.15016037
2.964923,0.15076804
2.97517,0.60216826
2.0100923,-0.6098592
-2.562326,0.16014695
-0.30304256,0.6220407
-2.2675111,0.3781779
0.58679634,-0.49758613
-0.2651172,0.21381846
1.4634582,0.48134685
2.6810536,0.84023917
1.6792277,-0.633011
2.237758,-0.7686455
-2.197447,1.2345603
-2.2505834,-0.7972072
-0.8641596,-0.2259894
-0.09076423,1.9405539
2.6236043,0.011053801
-2.3697422,-0.39822933
-0.6089033,0.8765107
1.5012764,0.5983644
-1.5804658,1.1697949
-1.7378609,-0.50585055
-0.5236283,1.2072806
-1.9605856,-1.604407
2.2788618,0.8496914
0.19617072,0.038785815
0.7943356,1.6880403
-2.0484583,-0.8241364
1.36212,-0.062060237
-1.37502,-0.50945544
2.938827,0.5104738
1.504491,2.4680998
1.0875607,1.7586025
2.954285,1.8437314
-0.9275756,-1.261102
-0.41734126,0.94209135
1.2539941,0.32989407
-0.6714482,0.567322
0.7854178,0.10773599
-2.550908,0.5527377
-1.1674643,2.3602746
2.4545488,0.31526822
-0.9583076,-1.0611703
-1.7291054,-0.92303056
0.37351534,1.3351967
2.0737355,1.2515941
0.7355114,0.9469248
-0.71441746,0.27445933
2.0930994,-0.5933206
0.8634209,0.61560273
1.0324327,0.36429363
-2.388693,1.0453258
-0.812747,1.1035182
0.2881489,-0.45772368
-1.0514089,0.7787775
2.5796843,-0.5356573
0.65518683,1.2067094
1.4942855,0.732286
-1.1124545,0.49413994
0.797419,-0.49811697
-1.8887812,-0.9650018
-2.4004092,0.42527533
-2.9779742,0.3686935
-1.0012149,-0.98647845
-0.2546191,0.8010719
-2.4086936,0.53623044
1.8966174,0.5867939
2.5666986,0.5007405
-1.8858349,0.48885354
