log_X,log_y
1.5048664,1.3030592
-1.1700745,0.4769022
-1.7846794,1.0022807
-1.1605078,0.11600143
0.6149735,2.53783
0.030436449,0.049408555
-0.1406153,1.597508
2.379387,0.5840199
1.5554453,0.6147406
1.8216286,1.0860552
2.4435682,0.8619184
2.1442466,1.4846188
-2.8731833,-0.46761245
2.5642881,0.44704998
-0.96213907,-0.24310148
1.8894384,-0.46658504
0.11912792,-2.1124985
-1.4818585,-0.7057326
0.4879124,1.1842511
-2.538832,-0.3413009
2.8514726,1.5288961
0.6104527,0.86712
0.5921341,1.5374272
1.2298189,0.9390275
-1.846055,0.15216081
-1.8306726,-0.08860442
-2.3313248,-0.5520537
-1.6539254,-0.27119213
-0.5149473,0.23317474
-1.2749327,-0.6126001
1.7068523,1.6078774
2.06697,1.0066731
-2.670778,1.455125
-2.374668,-0.9748864
2.012417,0.6490346
1.7748201,2.0717902
-2.6237051,-0.7331996
0.30376005,0.31572178
2.5115168,1.4584398
-2.8438342,1.661947
0.5157441,-0.14705199
-2.441427,-0.24541423
2.2450361,1.8508987
-2.4190855,-0.20327774
1.5006827,1.7748019
-2.810698,-0.9191843
2.4860091,1.2960618
-2.4616346,1.1532068
1.6830963,0.06543416
2.9865234,1.4834254
-0.99501747,1.3345444
-1.3587353,0.6098119
-1.9307982,-0.31868544
0.19789603,1.8235791
-1.2248102,0.70819676
-1.0829082,0.98251927
1.3439282,1.2681527
-2.6397967,1.1955292
0.4936663,1.4909201
-1.7121341,0.24766198
-1.7520655,-1.0414052
0.75305015,1.8581355
1.3330808,0.6997593
0.3193561,-1.1957242
-2.7553203,-0.4399535
0.5388862,1.9554768
0.9220012,0.31731778
-1.1247399,-0.39366597
-0.02371554,-1.2585696
-1.2532138,1.3975085
-2.1914842,0.009324372
-1.9690298,0.12982799
-2.5973072,-0.22217342
-1.7379801,0.27481008
1.1418998,-0.26410758
1.0230322,2.406198
-1.6491469,0.48119566
-2.451183,0.40577254
-1.0431681,1.0215638
1.2728158,0.358284
1.3437576,0.61702967
1.1269046,-0.9020326
-2.1136792,0.08427012
-0.6557312,-0.637353
-0.7660119,0.27664983
-0.091637276,0.63412505
-0.63859355,-0.5327003
-1.8122184,0.16704908
-0.6337169,-0.2886274
1.1247574,0.08440781
2.5173037,2.1262078
2.983699,1.6745987
0.44141313,0.78721225
0.6954331,2.2098808
-2.212023,-0.40131918
-2.939552,-0.6201264
-1.7340342,-0.23951337
0.11601115,1.3535013
2.0592113,0.6756467
-2.2075782,0.7812418
1.1013598,-0.9900731
1.610346,1.0920446
-2.1594033,-0.8577434
0.062394246,-0.40012455
0.27486628,0.44936717
-1.1646551,0.46186876
0.4931333,-0.31520385
-1.7866635,0.79083365
2.083243,1.606533
-1.9075444,0.8668446
-0.20075963,-0.13497108
1.7953522,-0.14077294
-0.39013112,2.241634
0.5486286,-0.124334216
-2.5334044,0.5949623
-2.6589668,1.499752
0.51602995,-0.7470786
-1.1156874,-0.44479012
-1.0583234,0.33173704
-1.8819042,0.0947932
-0.4092273,0.32353848
-1.0591048,0.59946156
-1.2865976,1.1781957
-2.4815457,-0.55313253
2.5162106,1.1640543
-2.9565241,-0.13087511
-1.7236052,0.7222335
-1.362584,-0.08756849
-1.4377455,-0.5792359
-2.729521,0.7751094
-0.090457864,2.0822887
-2.7020721,0.8001733
-2.2780766,0.49164745
-0.21615426,-0.3354168
1.4414854,0.33062065
0.7016122,2.0725749
2.0989175,1.5678028
-2.0836287,-0.4943141
-2.1560605,-0.6488317
2.2324195,1.6737224
-2.0708234,2.5707345
-1.1955923,1.2810769
2.7248614,0.3645771
-0.6386494,-0.03012085
0.99426156,1.1797678
-2.3785136,-0.76145864
0.88538975,0.9946679
-1.9599946,0.9035491
-0.2568901,1.1216621
-2.189278,-0.1691216
-2.8494563,0.9805315
-0.87069505,1.1197269
2.7356126,-0.16313267
0.29438013,0.95747906
-1.4393996,1.3382694
0.6301422,0.29396135
0.39006296,0.6247314
-1.2591869,0.3723101
2.8441045,1.0722334
1.321501,0.82075256
-1.2563972,1.1586552
2.987633,2.3542066
-2.9778445,1.7055893
-2.113167,-0.51209146
-1.7368373,0.7435852
-0.7586478,0.022568583
1.2385693,0.9366968
2.8759096,0.5254158
-0.40723723,1.7271593
-0.50581104,0.33170304
1.9171574,1.052163
-1.0794276,-0.21307898
-0.92719704,0.12730157
0.3165972,0.96813214
-1.7068868,-0.73350656
-0.9759064,-0.7756312
-0.694312,0.39990234
2.5738575,0.8290186
2.9123225,0.4979204
1.6007335,0.6086032
0.108978085,1.5234945
0.88688636,1.668927
0.1753914,1.5833068
2.8532317,0.2771662
-1.7306404,-0.12769184
2.491282,-1.161176
-1.208874,1.6000772
-1.0622894,0.6011068
2.0049381,2.3604844
-2.6301146,-0.19889432
1.2976917,1.2980402
1.9022341,1.6555629
0.65026575,0.23016226
-1.5444599,0.26691502
0.6843064,0.8922147
0.26864773,-1.2970889
-0.61526084,1.3579259
-1.0602117,0.5628037
-1.263555,0.54699445
1.2894444,1.4349289
