log_X,log_y
-1.9015988,-0.5394587
-1.9220717,1.3029377
-2.478984,1.1675853
-0.4577232,1.4980962
2.140814,1.0981116
-2.7540038,1.6912453
-1.1598482,-0.12249893
-0.042900156,-0.093419015
1.9266058,0.82190573
-2.3784075,0.4156326
-0.86412627,0.3785318
0.7322179,1.6722121
1.7528858,2.3990967
2.3087518,1.4943105
0.72882485,1.5017097
-1.9597865,-0.36214313
-1.8649014,-0.71084946
0.33991194,-0.63728505
-0.80498415,-1.9425592
-2.8711588,0.04277897
-2.1361334,-0.11677006
2.2672083,2.0916033
1.2979145,2.2471642
-0.43768114,1.1265397
0.0241844,0.976825
-1.2825313,-0.3727072
0.10064272,-0.26766384
0.7889778,2.3035269
1.7633836,0.29466045
1.7356186,0.5494703
-2.8997247,-1.6848065
-2.6328173,1.7106798
-1.2157699,1.0350907
2.2904172,0.4575163
-0.71254164,0.19255641
-2.9084904,-1.7126021
-0.8978137,0.14596593
1.1872734,0.022370636
1.6842175,1.845405
-0.64728844,2.4987502
2.6031098,2.8989701
0.28332368,0.86195993
-2.0085814,1.0757337
-0.0885264,0.36844334
-1.6032664,0.30673155
-0.7249191,-0.4310364
-2.5922778,-0.65743643
-2.045396,-0.66582644
-2.4024644,-0.212928
2.3136714,1.8414106
-1.8307037,0.45072353
-0.2506988,1.9691458
0.061865825,1.6596704
0.2793268,0.95214117
-2.194345,0.6845204
2.0556698,-0.61571693
0.33879438,1.6922785
-1.0351523,-0.2976243
0.9822298,2.736833
-2.7383375,1.5005552
-0.86956304,1.1776626
0.052671965,-0.084806085
1.1938643,2.1764402
1.0342088,1.3352084
1.1201729,-1.2167706
-1.2415284,0.5659136
2.6555831,2.2351813
1.7289298,-0.5161934
-1.4450207,0.50725234
1.5446928,0.96363574
1.0534942,2.3959227
-1.6428066,-0.15478417
-1.995333,1.6274656
-0.40925455,1.2818694
2.9157388,1.0793135
0.897743,0.33911204
0.35838977,3.0046058
-2.4958258,-0.09534407
-0.7955504,0.52702385
2.6246147,2.2453136
2.874034,-2.2977886
2.5112276,1.8379874
0.10717863,1.8237599
-1.8598772,-1.0427481
2.0376484,1.1472764
-1.9673425,-0.8587018
0.7428558,0.6582631
0.62445396,-0.6226733
0.92927164,1.6755872
0.39390546,0.2585383
-0.45971543,-0.82122225
1.9149842,0.73985237
1.4796598,-0.29860723
1.7052689,0.7880261
-0.7256897,-0.108216286
0.37917233,0.79072887
-2.734862,1.0014665
0.7798311,0.70292413
-0.722285,1.0964103
-1.4459056,-0.3058043
-0.86161387,0.55132544
-2.9278326,0.16273275
-2.8753066,-1.5476044
0.075151056,-0.5650173
-0.87444544,0.6550629
-1.2149253,0.93817407
1.5495104,0.86747634
-2.7902873,0.76032525
-2.0055208,-0.291876
2.8896356,1.4450619
0.89647406,0.5112696
-0.5830404,0.42603862
0.8321286,0.11701679
0.319615,-0.26610577
0.8662256,0.6342003
-2.905951,-0.6914012
2.0985885,0.06638181
-1.7646257,-0.7343768
-1.6281123,0.3246808
2.0708103,1.3105125
1.3953106,0.9513511
-1.9523604,-2.246089
-1.2290962,0.31989408
-1.6276137,-0.49296245
-2.5163758,0.46369973
1.3809985,1.5347018
1.0691302,0.97774655
-1.8495963,1.5014336
-0.029532593,1.0427709
-1.7957101,0.14069584
-0.7679,0.6290547
-1.6375284,0.14984019
0.58216107,1.3410395
1.3657737,-0.36969316
1.9348344,0.2797956
1.4518256,2.3259385
1.3393078,1.0917972
-2.753819,-0.423019
1.9693997,2.284703
-0.20260103,0.30132952
-1.8194014,0.36560574
1.60134,2.0106704
-0.5748125,0.14434233
-0.49476355,1.0138756
1.5088164,1.4543803
0.77837265,0.57919014
2.3041499,1.9602575
-1.2217727,0.73265314
-2.712932,-1.6159775
0.6782978,1.3887877
-1.4339722,0.30317974
2.7065105,0.8924576
-2.6391582,-0.8608463
-1.2098261,-0.12533706
0.8814604,0.8024137
-2.1269026,-1.4262679
0.8472979,3.489577
2.0549316,1.2249315
1.9411708,1.0812516
2.4851954,1.5722945
-1.7196654,0.48992294
2.7616284,1.3470902
-1.46942,0.53263175
-2.2925873,0.9367106
2.8405385,0.082684755
2.6581247,2.4323792
1.3861573,1.0235326
-0.945234,0.80816567
0.049789995,0.77176285
-1.163781,-0.45758504
-0.47644418,0.09070146
-2.7154913,1.017552
-0.1406579,0.08610278
1.8925749,1.6240466
0.47105938,0.16156441
-1.0716834,0.71766174
2.3720791,0.22508216
-2.122226,0.18924859
1.7146068,1.9442546
-0.072830744,-0.90776676
2.6212356,2.589057
-1.2441423,2.8427908
-1.2734001,-0.10360274
1.4417175,-0.8813405
-0.14226776,-0.10273558
1.2451926,0.4239748
-1.2301801,-0.033344805
0.52746725,-0.8296118
2.0362496,-0.10998964
-1.8280268,-1.3917047
1.613589,-1.2255546
0.9849588,0.7527359
-2.5856912,0.93793863
-1.4830931,-0.43497413
0.4843835,-0.7243442
-1.8031163,1.8571355
0.52461106,-0.067233145
-2.069361,0.7384807
-0.60601205,0.15337726
-1.3328711,0.5650545
