log_X,log_y
2.3762593,1.0065153
1.7733505,1.1322381
0.59006983,2.0734603
-1.0785885,-0.61760867
-2.6606789,2.3970513
0.929055,0.1095466
-1.7966927,0.036270678
2.9379172,1.7345502
-1.732373,0.72643244
2.3735452,2.1139688
-1.1677153,0.5609449
-0.365386,-0.9251015
0.863066,0.774142
-0.74141103,0.7694544
2.2609868,0.91707826
-2.5997536,-0.061835185
2.0510504,0.9644517
2.124593,0.40651673
-2.0866015,-0.052162886
-1.716092,-0.3146769
1.6394022,0.81175536
1.5957447,0.41976237
-0.9281964,1.6820749
-0.48337007,-0.30901182
-0.19389778,1.5478249
1.6117326,1.2915446
0.61346436,1.2709687
-0.5621371,-0.2274301
2.8884962,0.276465
1.2968347,0.3104477
2.8785915,1.4390857
-0.6848993,2.308447
2.1627545,2.7297883
-1.7577348,-1.2678373
2.8633256,-0.76344943
-2.9658186,-0.79102874
-2.5883534,1.1764348
1.156012,0.64693856
2.351836,1.0671737
1.9702526,3.0721738
-0.84929603,2.1602461
0.67562467,-0.3712089
2.497951,1.5389011
0.7407884,1.135488
0.9564092,2.4387999
-0.7937418,-0.087729394
0.18965033,0.17635632
-0.85371304,-0.4649372
-1.7294875,0.46137553
-1.5240531,0.3569885
-1.4398644,-1.1385465
-1.426812,-0.031849504
-1.2163726,0.9362475
0.008837641,1.2778435
2.2071636,2.4790578
-0.02092,0.6933754
0.6944846,0.018345296
2.823279,1.8259053
-2.3788085,1.1482108
-1.9475288,2.0184088
0.92004967,1.0374984
1.4105358,0.13578415
-0.69527173,-0.4891153
-0.97591037,2.3861866
0.21775593,1.2083365
-1.1095588,-0.016936123
-0.17065984,1.276725
2.9048357,1.082787
-0.12813683,2.1985378
1.5922922,1.3198148
-0.5127774,1.0119395
-1.372116,0.069643825
-0.4577173,1.8811641
0.97106993,1.7795594
-2.1256003,1.642382
0.8691224,1.9216123
0.6726852,0.08139008
-2.8333514,0.3915473
2.984754,0.37015438
2.2148557,2.0496528
2.384216,0.42916495
-1.423366,1.8659432
2.4316797,1.9078856
-1.4638709,1.3546505
-0.19686855,1.8248868
0.035112754,0.29552847
-0.10768951,-0.55738926
0.5138746,2.5334516
0.46233138,1.3256792
0.81675744,0.017010868
-0.31316075,0.28818625
-1.2575756,0.85128367
1.6736022,0.85175174
-2.597805,0.532114
-1.0756345,0.795933
0.24011323,-0.5461757
-2.4480026,0.5155191
1.3099856,0.33806986
2.586938,1.6114153
-1.7232063,0.88389146
-0.24027054,-0.15731794
1.0169703,0.07464534
-0.71034735,2.2378774
-2.3483877,0.62475145
-0.9608499,-1.1601913
-0.7825603,-0.08191532
-2.9590209,0.08211076
1.3658257,-0.4495716
-1.5146855,0.9861479
0.46537474,-1.1773932
0.8516817,2.1422582
1.4597127,0.9378824
-2.6639433,-0.11402643
-0.5139875,1.1608744
2.175103,2.8993816
0.3930858,1.7111783
1.2208112,1.0058256
1.2725232,1.8128729
1.2701133,0.2766779
-1.677811,0.6162194
-0.9589253,0.70365083
1.2776587,0.28209835
2.172803,0.018896818
-1.6513644,-2.1141589
-1.6258082,-1.1451769
1.7925953,-0.89796853
0.6419648,1.0161448
-2.1131356,-0.5899601
-0.057808693,-0.4552548
-0.5749478,1.2231879
0.8514357,-0.18933284
-0.11000016,-0.7474629
-1.602481,1.6131846
-0.5938798,1.0254376
0.91285807,0.9707996
2.0497892,0.20282495
-1.4431256,0.08175513
-0.28423467,-0.4802702
-1.8846645,-1.8300765
-1.8938385,0.45350677
-0.31060866,1.2434478
-1.9812117,0.75197524
-0.09252745,0.5200114
2.3435538,0.13175535
1.0530704,1.383658
-1.3708285,1.8063672
2.8018708,1.0694735
-0.925401,0.9160859
1.025081,1.6399143
-2.9224246,0.045692578
-2.9329824,1.8817029
2.3567333,1.567186
0.5408689,1.2291836
-2.0343506,0.32204723
2.8717356,1.3382425
-1.5383571,0.841885
2.4849377,0.6161121
2.8610258,1.3412529
1.0006827,2.3335485
1.3320876,1.6341288
2.5604966,1.228725
-1.3874221,-0.79324245
1.1753801,0.51466584
-2.927928,-0.17273521
-1.2724159,-0.3706387
2.7644615,1.613462
1.8993196,2.0574994
2.4824455,2.6010604
1.8621051,0.25015622
-1.2342544,-0.14457062
-2.1391385,0.65169334
1.1440544,1.1591296
2.8571591,1.337708
0.9156037,0.97130823
-0.24125858,1.345451
-2.7580752,-0.576577
-2.759229,-1.3954498
0.3675523,1.2613355
2.7580757,1.4265804
1.9538956,2.5681462
1.7895058,-0.29865813
2.2162285,1.9536319
1.5688112,1.4754682
-2.9587684,-1.1716349
1.8042202,0.4217618
-2.6149428,1.6471457
-0.52680063,-0.22445565
-2.871652,0.20324373
2.654809,2.3602462
-1.1115983,-0.48121744
0.32407117,-0.42416906
2.433988,0.7792556
2.599736,1.7774838
1.3829916,0.5956247
-1.41266,-1.2580894
1.7505636,1.7342799
-1.246444,0.99356824
0.999941,2.2212358
0.7645324,1.7388494
1.9302319,1.2390354
