log_X,log_y
0.76312715,-0.075119436
0.25366727,-0.8092481
-2.1416821,1.342732
1.1676087,-0.1719907
0.17442624,0.35290563
0.93259406,0.057358384
-0.10892787,-0.6034413
-0.7528719,-0.5941289
-2.16282,-0.09126696
2.2263322,1.5625061
-0.04771079,-0.025221586
1.8425158,1.3251293
-2.239964,1.1894889
-0.40232325,-1.7014248
0.55363894,-0.52966213
0.33682418,0.72543055
-1.255755,0.8193972
0.7112267,0.6721521
-2.3583136,-0.0496234
2.0866776,-0.8315947
-2.597714,0.6578765
-2.0635657,0.21462682
0.8087846,2.9447503
1.6912119,1.5391475
-2.1074946,-0.07207674
2.50786,0.685228
-1.3018669,-1.2018291
-0.28906488,0.17308861
0.030161522,-0.025520802
-1.2054914,0.96387976
-2.1578808,0.45248532
-2.7820365,1.4046681
0.07932316,-0.36320245
2.2683642,1.4350934
0.9993468,0.9898293
1.8705785,0.6219022
-2.6167786,0.7498975
-2.9661965,-0.029953405
-0.045013398,-0.49002743
2.720133,3.2325826
1.9152342,2.9712906
-2.2809837,-1.339209
2.920948,1.6553319
2.9767013,2.3933964
-2.6426518,0.56956005
-1.3112435,1.1112475
1.772903,2.2043507
0.6122882,0.9383193
0.97063196,0.6666169
-0.28652674,1.6736754
1.0859581,0.6820608
-1.9067318,-1.1734606
-2.3237379,0.88645804
-1.1164309,-0.2535061
1.4768311,0.7979787
-1.0553402,-0.20022374
-1.2247212,-0.09600708
-2.0147927,-1.5713286
-2.5303683,1.1115019
-2.1230068,1.1986771
-2.0603225,2.3678238
-2.3848011,1.9790604
-2.714713,0.97357225
2.914146,0.6099675
0.6462515,-0.45877624
1.0522764,-0.24165022
1.9545071,1.6261823
1.5869336,0.54713094
2.6929073,-0.19689858
-0.33627433,1.2618089
-0.60684574,0.6714832
0.88957244,0.54865235
-2.2660425,0.23691973
-0.5091277,-0.006346166
1.3748112,0.7152246
0.8410305,1.4952794
-0.5048918,0.42072487
-2.382207,0.9025993
0.18437244,-0.49079043
-0.39495298,1.3251071
-1.4265709,0.34295815
0.6905564,1.0306658
2.4859538,1.5772197
-0.7064658,-0.18402147
-2.6116927,-1.8930285
1.1113464,1.2877531
-2.662338,1.505547
2.7869964,1.10574
-0.9526902,0.60905206
-0.91186476,0.63736826
0.89329344,1.0545185
-0.43608806,-0.67622524
2.2969885,1.4828694
-1.2337595,0.70891166
-0.877415,0.96893436
1.0814065,1.0068167
-2.1191921,1.0306764
-1.6649537,0.4492715
-0.41438547,0.669761
0.70600194,0.43879676
-1.4260012,2.7375093
-2.3458614,-0.56882036
1.497639,1.112207
-1.5662425,-0.25352868
-0.84084696,2.0927734
-0.71411544,-0.11034703
1.2972573,1.2084153
2.06761,0.32766283
-1.8976382,0.04284376
-1.7544007,0.5085055
-1.2231482,1.2866417
2.4933875,0.8504812
2.261918,1.2637143
0.9525943,1.3370385
-2.0938342,-0.91287446
-0.2913545,1.3096476
-0.012499659,0.8991034
0.9917937,-1.0279043
-0.4047634,-0.6057947
0.84631217,-0.23680675
-2.0264559,1.4099108
-2.2990565,-0.8590629
2.8472037,0.039947987
2.4342327,0.019539475
-0.6946498,0.25535846
-0.60081196,-1.0851383
-1.1799396,-0.2700077
1.4331087,1.5188994
-2.8394804,-1.4810948
1.4878806,0.8483793
0.983656,0.95070404
2.3550935,0.15745008
-1.5743481,0.07174355
1.0805817,1.5448563
2.6657217,2.4260669
-2.9937582,-0.49697387
0.60579777,0.057549
0.56905377,0.7342092
-1.1221868,1.1305957
-1.146702,-0.496194
-1.3034048,1.2916481
1.8919873,-0.20208418
0.9058221,0.4227159
2.0641847,0.9599459
0.74209005,-0.16034383
-1.1453478,-1.6156939
1.9986211,-0.9980416
-1.4589032,0.38114572
-1.7677623,-0.97120976
-2.5342557,-0.3976041
-0.46407056,-0.30875427
0.7094025,-0.15237546
0.22339617,0.12500918
-2.7613676,-0.60687065
-0.52594036,-0.4555133
1.3921409,0.5819881
-1.4324917,-0.9436184
1.3459078,2.2740068
0.6218079,1.3496706
2.9521995,2.1876884
-1.4680355,-0.6603017
-2.36334,0.5653622
2.3605034,0.26767087
0.7742446,2.663448
1.1854178,-0.4981916
2.9917285,0.63488567
0.7796169,2.3643284
0.8625982,1.1499932
-1.5541196,-0.23349917
0.89182055,0.017983198
1.6178696,-0.13112903
1.3518189,0.7609067
0.96183646,-0.63582015
0.9679164,-0.45389646
-1.8218054,1.0783784
0.6791739,0.8109589
-0.8466555,0.22669917
-2.616946,-0.2702961
-0.42329714,-0.0052291155
-1.8324146,-0.852689
-2.038189,0.7301612
-0.6418609,0.94703025
0.18644173,1.9623652
-0.47938955,0.68642795
1.928971,2.2274432
-0.12435042,0.7868067
-1.7381363,-0.23556563
-2.4664838,1.062261
2.102085,1.2579554
1.7557682,1.3584082
2.1698818,0.18011779
-0.22365424,0.726562
1.8990939,-0.43630457
1.6739028,1.228831
2.968805,-0.04144621
1.0895342,-0.7812141
-0.13440852,0.047285795
2.6654067,0.35008806
-1.3483822,-0.25586832
-0.5111756,-1.2566085
