log_X,log_y
0.62682515,1.4983906
2.8481674,1.2896088
2.9178636,1.4972452
-1.1853312,0.3719502
0.7354614,0.78284
2.2599075,0.8323517
-0.3031704,0.027760744
1.9619719,1.4993103
-0.11970728,0.94577223
2.938921,-0.7988322
2.82839,1.1468236
1.7004387,1.7724985
2.6708457,0.47036272
2.0821707,0.51958555
0.94459003,-0.17478251
-0.43016985,0.06874019
0.6648274,0.6991116
-1.2282393,-0.07025045
0.9514783,-0.38066363
1.3469837,0.23199034
-2.8994806,1.5560985
-1.3487341,0.36719403
-1.905654,2.3513508
-0.3897927,0.8455106
0.076563224,2.6926377
0.49312752,1.9418736
1.2875673,1.8917525
1.0946232,0.90745616
-1.7679709,1.1541836
-1.1860023,-0.8568402
1.7422374,0.7443559
-1.3207153,1.0875424
1.4251668,0.039660692
-2.7775884,0.7558447
1.0932729,0.9096662
2.389017,1.3741289
-0.3702763,1.5461602
2.8507926,0.6415082
-1.5939043,0.42887124
0.40882653,-0.9860785
-2.2437048,0.11491118
-2.825065,0.19678211
1.6220108,1.7048076
0.90911156,1.1267258
-2.3479607,-0.11685097
-1.9198745,-0.6009533
-1.6105658,-0.8727219
-1.9492563,1.3278773
2.4604793,2.1955156
-1.044878,1.4234712
1.9058671,1.4255179
-0.6812806,0.6072534
-0.0462808,0.47726184
2.855083,1.6010253
-2.488273,0.36305392
1.8863515,0.6426443
2.3988087,-0.48331916
0.11826225,1.4112206
0.7225727,0.15160155
-1.3694972,0.64122397
2.3134797,1.3192747
-1.3317932,-0.78722537
-0.029494945,-0.381126
0.43080106,0.92737436
-0.3990289,1.2686133
-0.27973905,-0.32399648
2.388971,2.333034
-1.8210555,0.6559038
1.3985419,3.0825684
0.08408319,0.98208857
2.06478,1.9015455
2.7598865,3.051952
-1.4325123,-0.26364443
-1.4572618,-1.5307364
0.0735777,0.59252644
-1.035327,1.2321115
-1.8406346,-0.985058
-2.6896656,0.5635954
-1.0674236,1.456742
1.4295639,-0.3038094
2.0706027,2.8088193
2.0547676,0.80826145
2.158492,0.97563297
0.45440173,-0.7872055
-0.5540263,0.314476
-0.81018764,0.5701622
0.82872504,-0.04753977
-1.431765,-0.6635641
2.0234497,2.2224584
2.826124,-0.9759538
1.2321616,2.5676405
1.6183943,0.75399005
-1.6292686,0.67764926
1.8929288,-0.63314486
0.8057618,1.9162002
0.528907,0.48028153
1.626439,1.0536339
-1.2277129,-0.778789
-0.6410938,0.38370833
-0.5885043,0.86293066
2.928414,2.8417652
-2.066367,0.13263264
2.2506864,1.1247511
2.4975986,1.5882756
-1.9017543,-0.3397849
1.2869829,1.1960268
-0.27722543,1.192184
0.6464596,2.2439914
-2.5994434,-0.044859618
-2.8839958,-1.9966803
-0.5982871,0.7549784
0.56699646,0.15193957
-1.6708133,-0.7270043
1.8016175,1.2131675
-1.611151,-0.1667333
2.191009,1.1411176
0.7145486,0.6993599
-1.7807904,0.72334194
1.8311701,0.5421546
-0.4981301,-0.79302734
-1.3806907,0.6542244
-2.8249123,-2.1396537
1.1696376,1.7446945
0.15631782,-0.6438098
0.23493649,1.028982
-1.3114064,-1.7067863
-2.0073972,-1.0024881
0.45512822,2.0135462
-2.7239077,0.46322748
1.0326229,1.8493125
-1.4829285,0.18399313
-0.32157686,0.38493854
-1.2688832,0.5963123
2.0414445,0.8868389
2.0278513,1.7996225
-0.6444503,-0.21356523
1.9337287,1.3335977
-2.8647716,-0.27882916
2.152473,0.29906368
0.7917248,-1.4944189
0.7763215,-0.33435446
2.1515987,0.685482
1.5730036,1.928884
0.33020434,1.7605006
-0.7557902,0.552296
1.1608181,-1.7494557
0.6469891,0.75155586
1.6033754,-1.0046892
0.36697885,0.3693641
1.1797601,0.16082913
-0.15269096,1.1441199
-0.41957545,-0.32898468
-0.3653788,0.009201944
2.9654088,2.7597103
1.2306572,1.7960428
-1.7142538,-0.6208869
-0.641986,-0.9170029
-1.126053,0.054201365
1.7103206,0.93024665
-0.5534984,-0.14799845
-0.6489428,-0.7274919
-1.2085971,-0.16598445
-2.5818276,-0.8364172
-1.3121969,-0.7352003
2.7611845,0.09286678
0.8641771,2.2768126
1.2214571,0.63524157
1.0804933,2.0466776
-0.69046336,-0.83186644
-0.49051777,-0.5018023
-1.6873392,0.571252
1.8276639,0.7958646
-2.4612327,1.5577459
-2.984671,0.9173251
-1.4470761,0.13131496
-2.9229152,1.0421878
-1.2850721,-0.44728175
2.5452464,2.0695906
2.6448755,1.4707801
-2.382056,0.3126857
1.247153,0.04689604
1.0743961,-0.16275078
-2.6687956,-0.39486718
2.5586665,-0.1689347
2.9461744,1.907726
-2.8246038,-0.15140674
-1.1271658,-1.8930025
-1.404957,0.39075738
1.649174,1.0035343
0.73408824,-0.655087
-2.763657,0.30571383
0.36938992,0.8917656
-0.3857895,0.7209526
-2.1909056,-1.4333794
1.8739783,0.13221568
-1.2715067,0.29363006
-2.7672806,-0.43050897
2.572419,2.4195213
-0.060774952,-0.5907785
-2.4058893,-0.53786725
