log_X,log_y
-2.5243125,0.07300134
-2.9651387,1.4287305
1.9045838,0.6778648
-1.6559178,-0.520587
-0.79933256,1.1155019
-2.1322427,-0.3295342
0.92187464,1.3654661
2.2817013,-0.9354942
0.4329288,0.84859
-1.1713547,0.5619221
1.9199499,1.72232
-2.4991193,-0.2020334
-2.5079525,-0.021583468
2.4273446,1.5395248
1.7653363,-0.14001691
2.958488,1.1604792
2.8762558,0.04992938
1.596531,1.0393046
-2.3198833,-1.846884
-0.5815511,1.7176691
0.31527603,1.4483442
-0.5652014,0.11266315
0.40922928,1.8493406
1.0117648,1.6921878
2.0375729,-0.6098819
-1.0306352,0.35633245
-2.860731,-0.42706752
-2.4301023,0.2137473
-0.9754379,0.306146
0.542371,0.16896003
-1.8362747,0.14593029
-1.6370757,0.18090242
2.1344619,1.6336186
-2.5548174,1.4112706
-0.22997208,2.2946138
-1.5524409,0.89298224
2.4019904,1.4174398
-0.11335361,0.0702942
0.9733436,-0.95452696
2.0628018,0.9513123
-2.329092,-0.23524642
2.6787271,1.1376865
-2.491605,-0.5231317
-0.15014964,-0.19632262
-2.0939224,-1.9712735
-2.5883956,0.51617944
2.948562,0.503514
0.91280544,0.6926171
-2.0115058,1.7112709
1.9830965,-0.8144015
1.1733185,0.20176488
1.86259,0.55449474
-2.7544284,0.56042445
-0.5881823,1.1255279
-2.8825383,0.57970035
2.5461993,1.3502212
-1.361103,2.0863507
-0.3018578,2.1440346
1.4953946,0.08112562
0.84833694,-0.24689877
1.0556297,0.8533714
2.1526165,-0.20169032
1.7399505,0.9677566
2.4326167,-0.0378263
1.2789537,0.43087757
-1.74915,0.6008969
-0.5429877,0.7468293
0.4894463,-0.8815238
-0.98442435,-0.091736495
2.3112063,0.9176568
1.0670077,0.29499722
0.3040113,-0.3383208
-2.3264377,-1.3320975
2.004893,0.56567705
1.2746669,2.852123
-1.1892107,1.6853752
-1.0376422,-1.0475442
-1.4915408,0.15619136
-2.366336,-1.1168966
-1.5898817,-0.1927832
0.13223518,-0.28405082
-2.6622329,0.5701828
-2.3201804,0.41682678
-0.08059669,1.824706
0.63006014,1.7768345
2.2753944,0.66822416
-0.27433953,0.3710215
-0.8211006,0.42402232
-0.20277135,0.5918985
2.2292442,2.237513
0.51943624,-1.1576686
0.29393506,1.311878
-2.9662287,0.37419158
0.23479162,-0.9591602
-1.1674528,-0.3454361
-2.5603395,0.10506922
-1.3198705,-0.9390118
-2.5114532,0.6061138
2.6369343,-0.18120718
1.80808,1.1193094
2.4429834,1.9856409
-0.11843039,0.9785055
-1.2596805,-0.9677367
-2.5340729,-2.179308
2.6801536,1.1030643
-2.3565414,0.80475694
-2.8098788,-0.3407936
-0.543041,0.5023793
1.2760941,0.104041636
-0.9447093,1.8155843
1.6921619,1.3039637
-0.23498763,-0.8202381
1.1684442,1.2770199
-1.7205844,0.4657017
1.1108943,-0.37513405
0.5810332,1.7430506
0.30761752,1.3506603
-2.6748648,1.1977625
-0.97571635,-0.52652854
1.4415513,1.3588822
1.574256,0.4636258
0.7687294,0.59270644
-2.8406622,-1.5353162
2.3056774,1.0165951
-1.1845583,0.48932737
1.417194,1.5961679
1.6637905,-0.2072593
-1.1476701,-0.6147096
1.7375305,1.9181194
1.4693078,0.25209624
1.6989964,1.0284619
-1.918404,-1.0711719
-2.5166855,0.24727413
2.6675105,0.33560234
1.9318752,-1.5474218
1.4573853,1.921063
1.6642541,0.6340357
1.3336829,2.1764064
-0.8627654,0.37078097
0.4902313,1.653545
-0.66560245,0.5134733
2.3505878,-0.116307974
1.840481,0.19024515
1.8714222,1.7018912
2.1770835,0.17235738
-1.0002297,-0.096372426
-2.671223,1.3217084
-0.81729406,-1.3880789
1.9519439,0.83168685
-1.1885272,0.56314987
-0.1304157,1.1547706
-2.2434466,0.5056516
-1.7266849,0.12581885
-0.5673257,-1.3382959
-2.849434,-1.5350999
-1.2519709,0.6318646
-2.7533994,0.17411658
2.5950325,1.0157421
-0.10792957,-0.32705784
-1.2684045,1.294689
0.6514205,-0.76414526
2.1075423,0.35339046
-1.3005817,0.030954003
1.9409331,0.83266425
0.05824381,-0.54896855
0.771138,1.0605224
1.1424223,0.41929513
-1.0826826,-0.13880539
1.3541498,0.36103904
-1.5689638,-0.10049063
0.7209582,1.3459378
0.18239017,-0.8756901
-0.576616,-0.23996472
1.2705022,-0.24309051
0.4722849,-0.6523513
0.09339252,0.6350686
0.6833469,0.5218451
1.8254133,-0.03375721
-1.2349021,-2.447245
1.3287681,2.0071442
-0.17666519,-1.2507628
2.7849863,1.7767577
-2.9634447,1.9114208
-0.48533884,-0.4204101
1.1637231,2.9258723
-1.0016643,1.49612
1.3453639,0.90067077
-0.0848238,0.6930776
1.4804106,-0.41510272
0.14078099,0.54938644
0.052256238,1.698152
-2.3598957,0.024560183
2.7800698,-0.28956246
-0.9051625,2.0793052
-2.1210485,0.28271535
-1.4032589,2.3739035
-1.9145004,-1.544546
-2.9741879,0.75611156
2.894489,2.1836863
1.4618835,0.18576872
