log_X,log_y
0.77003706,0.7812578
-0.20468314,0.51290816
2.022566,0.3197086
0.4951274,-0.096233666
-0.32191437,-0.8875776
-0.7433109,2.5815945
1.9697753,0.7222445
-0.7520536,0.80399036
1.494333,1.3971262
-0.43157268,1.3263198
0.629631,1.1416916
-2.3419113,1.6116279
1.1329718,0.81909853
0.9398152,1.3950459
0.21561418,-0.75013345
-0.24118432,1.6222737
-1.8542341,-1.4195584
-2.6913922,0.4065152
-0.25384843,0.2956301
1.368157,0.08148569
-0.9429228,-0.5020946
-0.8795194,1.4707128
-2.9703135,-0.72193485
0.6083981,-1.4078989
1.2174569,-0.5290365
0.57208246,0.93837655
-1.5624026,1.8343264
2.9690394,1.8222353
-2.3468904,0.7965888
-1.592155,-0.06266859
-0.41074088,1.7343078
1.3411641,1.0980974
-0.2985777,1.4782546
-2.6553361,-0.36676377
0.77723897,-0.07406199
-1.7200443,-0.9004697
0.60042065,0.98574436
-0.6284846,1.9784344
-0.20591173,1.3738346
0.97803414,-0.38562644
0.7646515,0.7933345
0.37370032,-0.6571189
0.5458513,1.398322
-1.9126501,1.2873378
2.1238842,1.6162375
2.6758792,1.5108533
-0.732939,1.9682364
-1.8712213,0.55955064
0.20935237,2.6432734
1.7423971,0.30649292
0.22115408,0.5323915
-2.3791597,0.4863026
1.8762822,1.0532045
1.127056,1.8229189
0.06297779,0.8146486
1.1952789,0.5451752
2.075863,1.3089288
-2.5139098,-0.03570363
-0.8802654,0.22324699
2.4880118,1.3861599
0.2523042,0.34677166
1.8741179,1.6236236
-0.49746537,1.9832885
-1.1458787,0.96355593
0.47613785,1.6003685
-0.8773662,1.5510602
1.9285077,-0.054748297
-0.05575043,0.90037024
-0.31656492,1.2277553
-2.2289581,0.57832515
-2.35716,0.5849806
0.53103477,0.30980155
2.8615775,1.5708491
-1.6523565,0.36384276
0.15543637,0.62104565
0.8782799,0.7880987
2.2123313,0.87924504
-2.14574,-0.27843004
0.8732393,0.9604861
-0.5801204,0.90582657
-0.1192907,1.4320753
0.37417212,-0.4663145
-0.7822186,0.48856106
0.023494842,2.216353
1.2529265,1.1922253
0.9160029,-1.0205786
0.8599217,2.630118
-2.7706199,2.258307
-1.3537669,0.49239647
-1.2179142,-0.40533525
0.013188765,0.41427958
-2.5654693,-0.09917036
2.2887866,2.0628896
-0.23267625,-1.0744811
-1.0720953,-0.2851953
-1.2766234,0.2207742
-1.736282,0.53346735
-0.19144711,2.474215
1.6799034,1.4601876
-0.6595939,0.37622932
-2.7981293,-0.09493862
-2.087024,0.83561337
-0.28491977,2.216251
2.0514553,2.4490266
1.6612034,0.33157873
2.6794298,0.64022744
-0.6327791,-1.0393862
2.9265516,1.8780038
-2.5932243,1.4193022
-2.6182542,-1.041853
-1.5027944,0.043406516
-2.9403064,0.46771285
1.4687688,1.9261799
2.167648,3.3531773
2.535899,2.0442538
-2.2768762,-1.5769577
1.0972837,-0.03632158
0.6072855,1.3961318
-0.36525965,0.442021
2.3573208,1.0247054
0.2498804,0.35690475
-0.14699426,-0.3739038
0.9633168,2.0589547
0.9577545,0.3838722
2.9897277,0.7676104
-2.523737,-0.35209048
0.3417731,-0.77583885
-1.8874433,0.28605694
-2.6998618,-1.2587049
-0.16023514,1.7438152
-2.1114628,0.750048
0.686929,1.0966544
2.5687053,2.723433
1.8993297,0.8976522
-0.7358751,-1.6137319
-0.4783445,-1.278825
-1.5998589,1.9375209
-2.9127302,-0.74600846
-0.9842143,0.31063464
-2.6179118,0.43051323
-1.8733788,1.0177546
-1.161425,0.109662145
1.4097843,0.2691636
1.6829227,0.94861245
-1.5406569,-1.7962506
-2.3989646,0.17846005
2.2334774,-0.028098345
2.4281864,0.6849811
1.9102719,0.5111385
-2.7924652,-0.6646836
-0.0033127323,0.9528731
-2.0577185,0.20980348
0.37092468,0.106226206
2.610602,0.55630565
-1.0262206,0.9569291
0.9488121,1.2945027
-0.3488942,1.0539956
-0.01570868,-1.5164856
-2.0359368,1.4369932
0.29033837,0.18526036
-2.0415978,-0.65924
1.2616153,1.272588
-0.5133057,0.02424419
2.0518646,0.62326837
-2.9606683,-0.62041193
-1.8313295,2.3483129
0.39524868,-0.16330951
2.532074,0.83110946
-2.5501764,-0.8943434
-0.10308114,1.3974571
2.3334024,2.8698452
0.90827364,0.28659797
-2.5701432,0.23296818
0.64899933,0.024938583
-0.8787906,0.6308054
0.0023571686,1.4337738
-2.9055195,-0.54383355
-1.7685256,-1.05589
0.348507,1.1982807
1.1521829,1.0813906
2.8617134,1.5608515
0.02310215,0.16491216
-1.7511208,0.19727905
-2.0211706,-2.6443102
0.9047144,-0.54144454
-1.7818884,-0.5627979
2.792819,1.1498517
1.5932333,1.2824012
-1.6830876,-0.36839908
-0.38641307,1.7734303
-0.14854528,1.335962
2.6246414,0.9834781
-2.0321803,0.39912188
-1.9824055,-1.7334515
1.8103805,0.6159016
1.536151,1.7115186
0.9939877,1.0717757
-0.0034943027,0.49537292
0.3315011,-0.23753703
-1.1195451,-0.2460972
