log_X,log_y
-1.1892576,2.0263894
0.3676605,0.77809215
2.1358,2.9974492
-2.9675522,1.4682531
-1.9378108,0.16455846
-1.5182787,-0.34996808
1.3749677,2.401558
1.9505255,0.9292173
2.3681731,0.043792844
1.1996827,1.7578926
1.0761932,0.34968942
-1.3819569,-0.40039027
0.8268888,-0.023692727
-1.5083646,-0.5638248
-2.2138817,-0.24460801
-1.0058933,0.31880358
1.1680293,1.303585
-1.7359855,-0.50886315
1.7243311,1.1447002
-1.7201241,-1.3869619
-2.055201,1.6562488
-2.8734467,-0.28872436
-1.2659184,-0.602265
-1.4817513,0.18394434
2.125948,3.7565103
-0.96873146,-0.12892255
2.188376,1.541157
2.4501958,0.44214678
-0.43696994,-0.47084415
-0.74388856,-0.3714527
0.6042531,1.4100752
-2.398122,-0.18576166
-0.7745559,1.1380465
-1.0082924,0.19716668
1.1742322,0.94948167
0.8720649,-0.46757185
2.6098473,0.6976365
0.21835437,0.55162996
-1.8747392,-0.71088713
-2.4938877,-0.5634483
2.4481804,2.0503216
-0.17535855,1.4836351
-0.037617978,-0.41965598
-0.837605,0.82868505
-1.5318118,1.185359
-0.110654645,0.6271547
-1.2252321,0.14627972
2.5502415,0.4979241
0.25964907,1.8515399
2.8604763,1.555296
0.7952151,-0.0064018965
0.051037095,0.08385563
-1.7516526,2.2286801
-0.24811368,1.2031939
1.1401125,-0.0011535883
1.6963675,0.29764867
1.9915631,0.7849078
0.115861125,0.21949592
-0.15149222,-2.007092
-2.7013037,-0.7125468
0.96976876,0.79352665
1.2858284,-2.2673779
-2.3859937,-0.61673176
-0.54998934,-0.8156636
1.8045816,1.3072705
-2.1196573,1.3163251
-2.9634302,0.18382883
-1.7323252,0.5520162
-2.8890803,0.22001877
0.8015318,1.5545262
-2.3900847,0.39356714
0.8207241,-0.5046322
-1.0525837,-0.62051994
-1.937502,1.5418541
-0.0061550993,2.2855623
-2.9099877,0.18767492
0.6879523,1.1155176
-1.2452703,-0.5758532
2.9720693,3.1587484
1.2323651,2.351107
1.4083136,0.41546595
-2.668339,-2.0611546
2.7242994,0.87955844
-1.5815835,-0.06305474
1.4360316,2.6266384
1.972723,1.7790041
0.7142377,0.731866
0.41623032,-0.24010581
-1.7011524,0.16824788
1.2708304,-0.735031
-1.7298577,-0.6855545
0.34656006,0.20100456
1.6688272,-0.28438485
1.3531547,1.0319803
-0.1511414,0.8260466
1.0406126,1.1912322
1.1574045,1.8350184
-1.3852305,1.7167797
1.550301,1.2604021
0.08740456,0.0064490438
-1.9706556,0.26242343
-0.5512219,-0.16334927
0.9416929,1.8991337
-1.9724168,1.5140206
1.3862056,0.7361921
0.6270129,0.91781455
1.7948277,0.42006475
-0.07047914,0.052039266
-0.62517065,0.4286308
-2.3639839,-0.17869031
1.2860159,-0.053006053
0.88293546,0.5732306
2.7233984,2.4027338
-0.2919102,1.4175637
-1.0787826,-0.15331334
0.15609878,1.8554571
-1.1397879,-0.022483557
2.898974,1.1404427
-1.5126939,-0.16489592
2.864264,-0.16198921
-0.512074,0.27873698
0.21626483,0.10444373
1.2330421,0.2878849
1.372016,-0.59587884
-2.5926616,-1.2688212
-2.3853507,0.62051076
-0.0045378525,0.12790412
2.861751,1.8103639
-2.9315248,-1.7258916
0.048096903,0.37936077
-2.1530077,1.5283692
-2.9075465,0.35711566
1.36735,2.496458
-0.4909836,0.37921575
-2.584189,1.2289228
1.9771932,1.9360094
-0.30803847,1.3285534
-0.3846989,1.2055769
1.1306052,0.05827087
-2.8593814,0.7965194
2.8923228,0.84202594
0.91057754,0.4562294
2.728014,0.5002081
1.4888716,-0.26910126
0.009110544,0.8544128
2.5533493,1.0458121
0.772765,1.4794893
1.3228651,0.506986
1.6423138,1.7215098
-0.04498194,0.4751519
1.3291193,0.43755162
-2.689535,-1.0141627
-2.611278,0.09975073
-2.9438157,-0.052175477
-2.8614774,0.4831745
-1.2062069,-0.9761942
0.60783434,2.3631809
1.6475674,0.1328994
0.41058868,-0.13892215
1.3028002,0.0030368567
-2.386847,-0.7210349
2.9121373,-1.1151814
0.74964654,-0.088320374
-0.10855891,1.1606112
-1.3453846,0.26053533
1.4117517,-0.078234375
2.0799305,1.4339172
-1.8699394,1.6405749
1.8224975,1.7817358
1.9067715,0.3673082
-0.8871951,0.24843138
-1.047082,-2.094711
1.0317366,0.79265094
2.2413707,1.344456
-1.2960119,0.5059234
-2.6269317,-0.88396513
-1.7241409,1.4831283
-0.9020508,0.9134077
-2.6614134,-0.24223763
-1.1537976,2.6436858
0.3449823,2.2819018
-1.4775091,-0.45106548
1.6140256,1.7676685
-1.4860281,1.2157698
2.8914764,1.1645343
-2.7942474,0.5127977
2.3754303,1.1172413
1.6714544,0.94240683
1.0085435,0.14609683
0.32638043,-0.17945832
-2.0429246,-0.30449954
-1.0088232,0.8829231
-1.9186677,-0.71184933
-0.15611544,0.9025725
-0.03576047,0.617388
-2.3863807,0.7897855
0.14531088,0.3693546
2.3001804,0.82254446
0.7093459,-0.17458105
2.2226458,-0.10960913
